train-AverageDiscountedReturn,train-MinReturn,LossAfter,Time-SampleProc,Time-Sampling,train-EnvExecTime,train-MaxReturn,train-PolicyExecTime,train-NumTrajs,Time,train-AverageReturn,n_timesteps,Time-Optimization,LossBefore,ItrTime,Itr,train-StdReturn
-387.0860829721891,-198.1126179125205,0.0011827869,0.018655061721801758,104.07035374641418,4.930535793304443,-187.21824204458872,98.73024106025696,100,22821.957622766495,-196.69453278689042,1290000,2.7540547847747803,0.001535609,106.84340214729309,128,1.0716460777501509
-386.5900325916993,-198.43078311511664,0.0024849682,0.01997518539428711,109.2887909412384,5.000437021255493,-182.75354800699003,103.86268138885498,100,22934.20717382431,-196.41996794409278,1300000,2.914324998855591,0.0033911439,112.22611618041992,129,2.320352019901178
-384.50351567244667,-198.0506619691932,0.018738357,0.023089885711669922,106.83592700958252,4.961292266845703,-88.98588414622891,101.45319819450378,100,23045.8039188385,-195.35808852416162,1310000,4.697635889053345,0.018638624,111.57603406906128,130,10.840548485112329
-387.2826946099401,-198.16420705449278,-0.006203602,0.04403567314147949,110.49905896186829,4.986929655075073,-195.43797549220747,105.03759360313416,100,23159.036998033524,-196.82287709319718,1320000,2.622406005859375,-0.006149369,113.21250200271606,131,0.5495654900407136
-386.98864476924626,-198.22705030362766,0.0248045,0.035475969314575195,105.86044502258301,4.96809196472168,-182.57882952855837,100.47272777557373,100,23267.60687804222,-196.63053324288867,1330000,2.6520798206329346,0.024850708,108.54847598075867,132,1.5431357805887091
-386.9410819527838,-198.11651330423223,0.008488073,0.020748138427734375,107.22788500785828,4.941592454910278,-184.96701392014285,101.8728621006012,100,23377.24910902977,-196.63090987690907,1340000,2.3709888458251953,0.008550555,109.62101411819458,133,1.5399249905372379
-387.0497158118352,-198.28807190445517,-0.018653281,0.020123958587646484,107.581059217453,5.010160446166992,-186.36178342868251,102.16267323493958,100,23487.79397892952,-196.69924258503283,1350000,2.8992459774017334,-0.01831005,110.50180506706238,134,1.2427192305548715
-387.1074741362877,-197.94601007248434,0.003038596,0.021672964096069336,111.33464908599854,4.969973802566528,-186.5222654573242,105.95107793807983,100,23601.982037067413,-196.72469297589106,1360000,2.809763193130493,0.0031961366,114.16745495796204,135,1.1398532421100562
-384.9515269465877,-198.08821453609792,-0.010989803,0.01905512809753418,104.5291268825531,5.009560823440552,-86.33331319697668,99.11640739440918,100,23710.37588596344,-195.6110774401715,1370000,3.823038339614868,-0.010846599,108.37272691726685,136,11.01830026381914
-386.6475707656349,-198.31735686475787,0.018081464,0.03229808807373047,107.99554300308228,4.963632345199585,-183.7586643940467,102.62845134735107,100,23821.422152996063,-196.46243495453123,1380000,2.994863986968994,0.018235268,111.02682638168335,137,2.221170880519488
-387.3045434881207,-198.06022688176964,0.011983471,0.021214008331298828,107.77531409263611,4.947750806808472,-195.58357577897522,102.39505243301392,100,23931.85627889633,-196.83185355669167,1390000,2.6141979694366455,0.011998735,110.41209173202515,138,0.6082756574747329
-384.7088356854976,-198.35138087519252,0.0028995955,0.020648956298828125,106.48976516723633,4.990867614746094,-89.7522050505357,101.09295392036438,100,24041.382239103317,-195.4778464631607,1400000,2.99184513092041,0.0029927613,109.50364804267883,139,10.696491112466457
-385.0815859477454,-197.66677036678706,0.004849759,0.024829387664794922,112.21377897262573,5.193671703338623,-87.09970465551655,106.59757161140442,100,24156.416326999664,-195.69902164745153,1410000,2.768684148788452,0.004992154,115.01011800765991,140,10.92529282647203
-387.03715709003785,-197.89895207265036,0.0025128888,0.02245783805847168,112.45927715301514,5.064777612686157,-185.88586091487858,106.98134326934814,100,24271.432512044907,-196.6773759500459,1420000,2.5148491859436035,0.0027329605,114.99810218811035,141,1.2044675559836209
-387.22659289853624,-198.34811373502825,0.017374463,0.020947933197021484,109.07235407829285,4.9824700355529785,-190.19357203683674,103.67540001869202,100,24383.40412592888,-196.80896898835223,1430000,2.845444917678833,0.017565552,111.9403829574585,142,0.8768084741931447
-387.0919534539456,-198.0281470134379,-0.006725787,0.02187800407409668,106.86002206802368,4.9740235805511475,-184.22147384799504,101.48387503623962,100,24494.027404785156,-196.71842707176722,1440000,3.7197039127349854,-0.006262306,110.60205602645874,143,1.3522143699190208
-387.0048860690123,-198.0273740258994,0.0005556351,0.020421266555786133,105.29268097877502,4.927504777908325,-185.9617992273783,99.96181178092957,100,24601.907757759094,-196.66855214807464,1450000,2.5450170040130615,0.0010007309,107.85947585105896,144,1.2933004302329412
-387.2854524905782,-198.13316618676888,-0.0028168594,0.018400907516479492,108.39878511428833,4.911613702774048,-195.73694407766678,103.07399892807007,100,24712.917258024216,-196.81719399595218,1460000,2.569628953933716,-0.0023523704,110.98823404312134,145,0.5199772552339319
-386.7076687010082,-198.06511570832396,0.022276722,0.019194841384887695,105.5332567691803,4.9972312450408936,-184.4481852871747,100.12838745117188,100,24820.981371879578,-196.4953095477631,1470000,2.489990234375,0.022398736,108.04288721084595,146,1.7096804833733181
-386.42010216028734,-197.9844868373273,-0.009726468,0.018294811248779297,107.65927290916443,4.892910480499268,-182.68008818232923,102.3594958782196,100,24931.320405960083,-196.3127821239472,1480000,2.6408400535583496,-0.009639177,110.31985378265381,147,2.195497684361119
-386.8621547552422,-198.07112730771652,0.007835135,0.019995927810668945,110.70067191123962,4.97374963760376,-188.496217259023,105.31315636634827,100,25044.619109869003,-196.58162397753168,1490000,2.5535049438476562,0.008217348,113.27559018135071,148,1.2488201437745678
-386.45758633774966,-198.08509016112387,-0.016081335,0.03580975532531738,111.18335795402527,5.233276128768921,-178.71412121707607,105.51208972930908,100,25158.51754784584,-196.3507322656858,1500000,2.6554391384124756,-0.015644778,113.87569117546082,149,2.3323139732053058
-387.0065845801361,-198.03717860474143,-0.002797409,0.022115230560302734,105.43114709854126,4.8684070110321045,-183.6832274298466,100.16025400161743,100,25266.792565107346,-196.68082513091676,1510000,2.792677879333496,-0.0025460785,108.24739480018616,150,1.508111869357875
-387.15684877219115,-198.21123370058132,0.0010303436,0.021366119384765625,106.58857989311218,4.813647985458374,-187.76274912839554,101.3655903339386,100,25375.91649389267,-196.74908322751008,1520000,2.4952690601348877,0.0014223374,109.10560011863708,151,1.030329484877886
-387.0950941100416,-197.8700939830154,0.0010804619,0.018877029418945312,105.68759965896606,4.872157096862793,-191.7580059852123,100.42165398597717,100,25484.292975902557,-196.6980427208068,1530000,2.646667957305908,0.001111044,108.35446810722351,152,0.7448783547932292
-387.1741703608405,-198.2012541222451,0.0091308765,0.019547224044799805,105.6113908290863,4.8249523639678955,-186.6578446785393,100.39353704452515,100,25592.508666992188,-196.77072349288434,1540000,2.5619590282440186,0.009486928,108.1941990852356,153,1.1485881734484018
-387.05743966307205,-197.85574718852206,0.01375762,0.027295827865600586,104.95193696022034,4.829297065734863,-187.44931064696297,99.73510718345642,100,25701.128714084625,-196.68981142638611,1550000,3.6181352138519287,0.013987725,108.5986840724945,154,1.0838015623976958
-387.3875469425531,-198.5363968096966,0.0027077813,0.02103590965270996,104.48502993583679,4.884376525878906,-195.5804690061387,99.20138883590698,100,25808.21279501915,-196.8824942041397,1560000,2.5248851776123047,0.0028866958,107.03227686882019,155,0.6336607530844953
-387.1817434427193,-198.4368162548152,-0.0014821922,0.01941204071044922,105.53522992134094,4.79651403427124,-187.8433883470431,100.29832577705383,100,25916.35748887062,-196.7774639846827,1570000,2.5662589073181152,-0.0011527359,108.12228989601135,156,1.059917279771136
-386.40244535673133,-197.96002696774883,0.0076542604,0.020446062088012695,105.1926839351654,4.76456880569458,-182.76430146863075,100.02607369422913,100,26024.401917934418,-196.3040466596525,1580000,2.7908518314361572,0.0077222763,108.02109622955322,157,2.138440808546616
-386.9545779917966,-198.54207715114234,-6.7432404e-05,0.04896998405456543,118.34068012237549,5.298280239105225,-187.83941561435248,112.62572860717773,100,26148.55765414238,-196.62996226889777,1590000,5.745618104934692,-4.1358184e-05,124.13635897636414,158,1.2885046841724597
-387.02500614026917,-197.93625591121244,-0.009580821,0.022410154342651367,121.38980197906494,5.423781156539917,-190.59061375456238,115.51390504837036,100,26272.73369193077,-196.6801625658327,1600000,2.726630926132202,-0.009214695,124.14097094535828,159,1.110693676500198
-386.9216586158061,-197.9593606028479,0.008815712,0.022436141967773438,108.78381609916687,5.09100604057312,-186.9650097279,103.26812696456909,100,26384.45450782776,-196.61176089650274,1610000,2.8903350830078125,0.009318829,111.69805598258972,160,1.3743502784801709
-386.9322369401188,-198.3936429626317,0.0058282097,0.051355838775634766,112.27357196807861,5.064839601516724,-183.63470029710032,106.76873850822449,100,26499.68862605095,-196.61861470655185,1620000,2.8560938835144043,0.006728733,115.18143320083618,161,1.5449641007201913
-385.03426001091606,-198.22736789614515,-0.0046785646,0.042001962661743164,127.0200457572937,6.045075178146362,-87.42876138890729,120.3701581954956,100,26631.2162630558,-195.6722135125066,1630000,4.4421470165252686,-0.0048703738,131.50611400604248,162,10.895041922448337
-386.7978848455171,-198.25936391726216,-0.003960119,0.02674388885498047,149.71305084228516,5.6731345653533936,-184.405546510447,143.3979799747467,100,26784.82536673546,-196.57874402925935,1640000,3.8360071182250977,-0.003981245,153.57637071609497,163,1.7330542694032227
-387.2033069819211,-198.19533250450206,0.029098734,0.04303288459777832,109.80304884910583,5.108625888824463,-191.90545537390653,104.26222705841064,100,26897.710056066513,-196.77271514765198,1650000,3.0091636180877686,0.0291422,112.855947971344,164,0.7122374584691913
-384.8071551131844,-198.31157666061063,0.013487663,0.025552034378051758,112.04083204269409,5.190756559371948,-87.3472750162621,106.41132187843323,100,27012.801615953445,-195.56552650619975,1660000,2.9909961223602295,0.013538637,115.05806112289429,165,11.005620587424794
-387.15728881344285,-197.985753607317,0.007972948,0.024909019470214844,113.78249502182007,5.1525397300720215,-189.45801318172735,108.20200395584106,100,27129.503166913986,-196.74983080154664,1670000,2.874418020248413,0.0083433455,116.68220329284668,166,0.8806518425359158
-387.3379823115577,-198.1755986640543,0.0018445759,0.021732807159423828,115.27097821235657,5.071779489517212,-194.1690426166317,109.7497022151947,100,27247.786925792694,-196.8598527075743,1680000,2.96789288520813,0.0021198846,118.26160097122192,167,0.5960658096779379
-386.887384793245,-197.9040310782646,-0.0054748603,0.020759105682373047,106.35253715515137,4.875597238540649,-185.09011430729112,101.08718347549438,100,27356.638048887253,-196.583566080703,1690000,2.4518558979034424,-0.005461251,108.82685995101929,168,1.4238464969479316
-387.1491700520816,-198.22115348526563,-0.005120622,0.04047584533691406,106.43811202049255,4.9214324951171875,-193.6472511341623,101.12327361106873,100,27465.945524930954,-196.74728630830884,1700000,2.803546667098999,-0.0050837966,109.28347706794739,169,0.6738045638010263
-386.96240061395014,-198.01245259310943,-0.013373081,0.02090001106262207,103.64765095710754,4.868457078933716,-189.95677707626086,98.38452243804932,100,27572.079903125763,-196.6265418379481,1710000,2.441986083984375,-0.013230288,106.11249208450317,170,1.0448166131894447
-387.3262212446392,-198.12693849016827,-0.0016419296,0.020932912826538086,106.20205187797546,4.7991862297058105,-195.70375872152067,100.99893569946289,100,27681.089011907578,-196.83972905756093,1720000,2.7613348960876465,-0.0014299934,108.98683977127075,171,0.5325907776337774
-386.739115178148,-197.98643981314905,0.0037246484,0.020203113555908203,105.93663382530212,4.828861713409424,-186.9411253655043,100.70107388496399,100,27789.823235988617,-196.5139170299734,1730000,2.7574551105499268,0.0048530726,108.71489405632019,172,1.5971178397979688
-386.30308245488885,-197.89664334305843,-0.002903238,0.020265817642211914,109.7724187374115,5.194819927215576,-184.91281678394444,104.1415388584137,100,27902.445024728775,-196.2535592857837,1740000,2.796804189682007,-0.003122176,112.60070896148682,173,1.9946044209681013
-387.2766498607169,-197.92542754006203,-0.012171612,0.019212007522583008,106.29483413696289,5.008546352386475,-195.56620812957175,100.87622380256653,100,28012.337057828903,-196.83247421000206,1750000,3.556857109069824,-0.01187318,109.87154579162598,174,0.5273846252296098
-387.17464904552963,-197.90386285527745,-0.009215374,0.020673036575317383,105.41534805297852,4.791254043579102,-189.49845743759067,100.23387742042542,100,28120.54352092743,-196.77160416457,1760000,2.750617742538452,-0.0092317555,108.18724298477173,175,0.8958983711912321
-387.2948414996731,-197.81743072375036,-0.014614493,0.019423961639404297,103.95725893974304,5.000886678695679,-195.458742003313,98.53293347358704,100,28227.54814195633,-196.81510654094006,1770000,3.0085411071777344,-0.0145113235,106.98648810386658,176,0.5169015666080745
-387.25444461076984,-198.1990027302446,0.00012568207,0.01969313621520996,113.0094051361084,5.105485439300537,-191.6034620725016,107.5002543926239,100,28343.48386001587,-196.82788031796335,1780000,2.8850157260894775,0.00019062424,115.9150459766388,177,0.7783266568500968
-387.10001200738714,-198.1159678275495,0.007923636,0.020339012145996094,104.91097712516785,4.885211944580078,-187.41003136293588,99.60996842384338,100,28451.27949810028,-196.70538220843156,1790000,2.823868989944458,0.008041317,107.75585508346558,178,1.088812708724413
-382.21731950654976,-198.10910239749757,0.002954773,0.0198972225189209,106.91355800628662,4.936313629150391,-86.749813920207,101.56839871406555,100,28560.83588385582,-194.22747345926192,1800000,2.598785161972046,0.0036023543,109.53593277931213,179,15.477833300688834
-387.00517649276094,-198.36395772446076,-0.011047505,0.01897907257080078,105.65839910507202,4.930634498596191,-185.62081215680172,100.32203340530396,100,28669.051098823547,-196.6494393263317,1810000,2.5127041339874268,-0.010636188,108.1925802230835,180,1.2498830328487371
-386.43981073632705,-197.85116854971795,0.016229145,0.01911616325378418,107.1162109375,4.837133169174194,-184.15877194217373,101.84547090530396,100,28779.099022865295,-196.33580952637897,1820000,2.8885393142700195,0.016103284,110.02716779708862,181,2.0892904941224475
-387.29865563795073,-197.97518164661744,-0.028770404,0.021155118942260742,104.52912902832031,4.809554576873779,-195.69277651598685,99.30370855331421,100,28886.08305478096,-196.82597295117728,1830000,2.4109530448913574,-0.028754719,106.96294093132019,182,0.5102645938459343
-387.0876671187467,-198.2578719550568,-0.010980182,0.019701004028320312,107.20394206047058,4.7416160106658936,-191.87255530655727,102.07114672660828,100,28996.4276099205,-196.6952519617835,1840000,3.0977230072021484,-0.010896316,110.32248592376709,183,0.7333801651766014
-387.1202964849558,-198.32347924209353,0.00793761,0.04069399833679199,108.74287295341492,5.028646945953369,-190.3179931685392,103.3180022239685,100,29107.79580974579,-196.74975210343567,1850000,2.560075044631958,0.0089408755,111.34576892852783,184,1.0334250745219677
-387.1124929916003,-198.03290436214033,0.001172441,0.020858049392700195,111.41284394264221,4.974171161651611,-190.54180985061964,106.04194021224976,100,29222.092505931854,-196.7164243901411,1860000,2.8381099700927734,0.00088569144,114.27446794509888,185,0.8022485365809036
-387.1754770781428,-197.98640472363016,-0.011895852,0.01895904541015625,109.63848781585693,4.827736854553223,-192.1999532499339,104.41314959526062,100,29335.393229961395,-196.76736316101002,1870000,3.621724843978882,-0.011739992,113.2795798778534,186,0.7022670097508515
-387.09910932918405,-198.1015751149432,0.0149292555,0.019692182540893555,105.19498109817505,4.768564224243164,-188.72057978471395,100.02511239051819,100,29445.785316944122,-196.70333274496375,1880000,5.160242795944214,0.015210288,110.37522411346436,187,0.9737511649783919
-387.0194412974541,-197.88865635062453,0.017521381,0.019866943359375,105.25759220123291,4.825070381164551,-189.5763247625333,100.03426671028137,100,29553.424839019775,-196.67530079815788,1890000,2.342148780822754,0.017746365,107.62012100219727,188,0.9413629940964907
-387.2505867552497,-197.89724575718083,0.004398311,0.07623100280761719,105.70367908477783,4.7591142654418945,-195.59635227282376,100.55610084533691,100,29663.223914146423,-196.78469355602348,1900000,3.9988951683044434,0.0045352336,109.77920627593994,189,0.49476015812522844
-386.61763295309856,-197.822262888306,-0.007836366,0.018828153610229492,104.76371097564697,4.840653419494629,-183.8310809020394,99.52298164367676,100,29772.14179801941,-196.4590305174478,1910000,4.111844062805176,-0.007835276,108.8966269493103,190,1.7983652155655654
-386.7821833506126,-198.24567997910123,0.008385548,0.018459796905517578,103.95826292037964,4.925964117050171,-183.71653279406254,98.60765933990479,100,29880.172127008438,-196.52471427406886,1920000,4.030683755874634,0.00855652,108.01047992706299,191,1.691486406891898
-387.2555757826226,-197.99052713419673,-0.001857695,0.02141284942626953,108.939866065979,5.186962366104126,-193.27106599142024,103.32594394683838,100,29991.577536821365,-196.80986046943562,1930000,2.4251699447631836,-0.0018025879,111.38797378540039,192,0.651846936032307
-387.0325512110718,-198.01573296698413,-0.0031135236,0.01890087127685547,106.21220302581787,4.7853312492370605,-190.36514396684603,101.03595423698425,100,30100.281027793884,-196.68773302324138,1940000,2.4398651123046875,-0.0030765114,108.68298506736755,193,0.9524053076249838
-387.02899049719963,-198.11951523901624,0.014624214,0.019182205200195312,106.20132398605347,4.905135154724121,-185.86093979095375,100.90830373764038,100,30209.18402004242,-196.68065952230526,1950000,2.656430959701538,0.015954476,108.88154006004333,194,1.227210275034165
-387.0970040310729,-197.7675569248893,-0.00034868164,0.050718069076538086,103.77174186706543,4.818822145462036,-191.69007972460102,98.52647352218628,100,30315.484464883804,-196.71545149763836,1960000,2.456054925918579,-0.00059282914,106.279452085495,195,0.7275437875230649
-386.8763927257205,-198.00977889910862,0.0012054939,0.020181894302368164,102.69941782951355,4.89274525642395,-187.3596925222537,97.40726590156555,100,30420.67843580246,-196.59468692014124,1970000,2.4437339305877686,0.001624313,105.17391896247864,196,1.3460508032617926
-386.6058032736053,-198.09680739747998,-0.0026668631,0.01974797248840332,103.90324997901917,4.953330755233765,-187.0645395186311,98.54600667953491,100,30527.08748984337,-196.44184819095216,1980000,2.46540904045105,-0.0027171012,106.38876795768738,197,1.777087058666901
-386.89889309126636,-198.1073395979648,-0.011587731,0.024192094802856445,104.65147805213928,4.966618061065674,-187.56627234324577,99.26054859161377,100,30634.835973978043,-196.60717304413447,1990000,3.0486788749694824,-0.011170037,107.72660994529724,198,1.3981285732799449
-384.61638064107416,-198.01085147101108,-0.005370171,0.019396066665649414,108.30873394012451,5.116077899932861,-87.55535535908042,102.78540253639221,100,30745.770826101303,-195.44766954929622,2000000,2.584609031677246,-0.0052722227,110.91413617134094,199,10.964206094414758
-386.9459914162982,-197.88596675602287,0.0008579929,0.041706085205078125,106.6768741607666,5.21036171913147,-186.8191940558397,101.05192279815674,100,30855.43451976776,-196.61660564954647,2010000,2.9197239875793457,0.0013868145,109.63981699943542,200,1.1883781553772064
-384.91830731691095,-197.94994453474933,0.0050647412,0.018635034561157227,105.65982818603516,5.058316707611084,-87.41888079642446,100.18335294723511,100,30963.87051987648,-195.6048537145215,2020000,2.713226795196533,0.005184244,108.39401984214783,201,10.978669886006616
-387.03313204654114,-198.0486447964365,-0.007394163,0.025143146514892578,101.32690572738647,5.148203372955322,-188.47602712977493,95.75993490219116,100,31068.09906387329,-196.66910544827263,2030000,2.855062961578369,-0.0071971216,104.20754981040955,202,1.0293047508982305
-387.26725948185873,-197.7946221478892,-0.0033249336,0.02216315269470215,102.53492403030396,5.122109889984131,-195.5726067413085,97.00655269622803,100,31172.971132993698,-196.80097483896046,2040000,2.2927639484405518,-0.003204072,104.85031223297119,203,0.4999088793356099
-386.9249343210995,-197.90836675167952,0.0117391255,0.02178025245666504,100.8568058013916,5.0688958168029785,-185.17468224111653,95.37056875228882,100,31276.415809869766,-196.62091827051682,2050000,2.545085906982422,0.011832486,103.42492890357971,204,1.4446468324637372
-386.61777369427,-198.05142026985487,-0.014533454,0.0160520076751709,99.78077387809753,4.998386383056641,-184.2124607572672,94.37658166885376,100,31379.466459035873,-196.4422243669264,2060000,3.2283360958099365,-0.014417486,103.02970290184021,205,1.8292336770579805
-382.4270711649488,-198.1381285075618,-0.002839209,0.02163386344909668,99.71371579170227,5.098484516143799,-86.68828455591579,94.20586156845093,100,31482.239488840103,-194.30593962552965,2070000,3.015994071960449,-0.0027101045,102.75203371047974,206,15.365060126953379
-386.46858739476573,-198.02600512254168,0.012140574,0.019356250762939453,101.10939598083496,5.029783248901367,-183.6929669502024,95.63646340370178,100,31587.155619859695,-196.32668627332558,2080000,3.762786865234375,0.012660439,104.89374375343323,207,2.0702504641779274
-384.83954426070454,-198.2085807441059,0.009742708,0.017364978790283203,102.00115990638733,4.938589572906494,-91.46824913385903,96.66181015968323,100,31692.688112020493,-195.56558855683684,2090000,3.491832971572876,0.009663005,105.51071405410767,208,10.540815202276763
-386.93050102303044,-198.00573092048145,0.018791504,0.01867508888244629,98.41117715835571,4.991077184677124,-183.71235140792206,93.01946663856506,100,31794.05322289467,-196.61465953107324,2100000,2.9146170616149902,0.018761624,101.3448371887207,209,1.6627448808581322
-387.2266509678743,-198.0458491760131,-0.0039613694,0.01896190643310547,99.74575304985046,4.927254676818848,-191.60481823004028,94.40573954582214,100,31896.647571086884,-196.80402936716067,2110000,2.8083856105804443,-0.0033251366,102.57397818565369,210,0.7164684430110858
-387.1957565725726,-198.4300437345123,0.021207761,0.017506122589111328,95.90883207321167,4.935733795166016,-191.5384684473486,90.57623839378357,100,31995.244533777237,-196.7736634433315,2120000,2.637303113937378,0.021650968,98.56490707397461,211,0.8251249260056185
-387.11312455957557,-198.23713190111303,0.00668629,0.01877617835998535,100.74549078941345,4.9934539794921875,-185.52215065440703,95.3445725440979,100,32098.52593278885,-196.72990106050452,2130000,2.4973270893096924,0.0067493324,103.2630090713501,212,1.2426434225866312
-387.177792565596,-198.32373798935254,0.004495592,0.025307893753051758,95.9722249507904,4.869450807571411,-195.4804711307928,90.7036783695221,100,32197.99098777771,-196.74486254940967,2140000,3.445099115371704,0.0047177225,99.44393181800842,213,0.5644315787015124
-386.8912436100799,-198.03858317076265,0.0025763512,0.01877880096435547,117.96969509124756,4.916057348251343,-188.27887237103735,112.65165281295776,100,32318.179531812668,-196.586973898547,2150000,2.172635078430176,0.0026178043,120.16632390022278,214,1.1770385516830117
-386.9775131216165,-198.04843501271583,-0.009672835,0.018639087677001953,96.42994809150696,4.818883419036865,-186.33661538881972,91.17903995513916,100,32417.0018157959,-196.66984619193136,2160000,2.349863052368164,-0.009548199,98.79885911941528,215,1.4188346288420621
-387.0239513359674,-197.98266118617644,-0.034381427,0.01845407485961914,94.98596596717834,4.9555840492248535,-190.7434022930803,89.6306414604187,100,32514.36124396324,-196.6676805364212,2170000,2.336513042449951,-0.03403653,97.3415093421936,216,0.918255570721683
-386.61953121753885,-198.0576381598616,-0.022566004,0.04527592658996582,94.73938298225403,4.858858823776245,-183.72406710126035,89.48966932296753,100,32611.78084897995,-196.46175925942987,2180000,2.6127941608428955,-0.022220531,97.39790797233582,217,2.2469708960517827
-387.1854635485859,-198.17903774088302,0.008031521,0.01853203773498535,92.82078909873962,5.080135345458984,-189.04314756247382,87.34950256347656,100,32706.878844976425,-196.75725169509406,2190000,2.234726905822754,0.008115376,95.07555294036865,218,0.9938568143466266
-386.8942671164893,-197.94751438902887,0.01684305,0.034832000732421875,106.88510370254517,5.1991846561431885,-185.28192320857272,101.26317405700684,100,32816.96153306961,-196.59136323972697,2200000,3.141796112060547,0.017120702,110.06244492530823,219,1.3874049655103897
-387.3427350591051,-197.8963053746607,-0.005108073,0.05523109436035156,102.18286299705505,5.519434452056885,-195.68131360920077,96.20317006111145,100,32922.76050686836,-196.85266114718692,2210000,3.5093512535095215,-0.0049616056,105.74877715110779,220,0.5139906201923173
-386.8329346556134,-198.33866302912887,0.021497281,0.021243810653686523,98.05747604370117,5.282749652862549,-186.44543908875093,92.33202147483826,100,33023.36872291565,-196.57211129733855,2220000,2.5080671310424805,0.021779563,100.58870816230774,221,1.5176968631384227
-386.8355630388298,-197.85808968110172,0.02601178,0.022615909576416016,96.51515913009644,5.02380633354187,-184.4320872123855,91.06915736198425,100,33123.594760894775,-196.55774777310646,2230000,3.6655731201171875,0.026050305,100.20380711555481,222,1.4480662913927727
-384.90373372682785,-197.9649845430018,-0.019176893,0.02265787124633789,96.86885619163513,5.139336585998535,-86.52522512337968,91.30745053291321,100,33223.2347099781,-195.60069206024494,2240000,2.7219078540802,-0.01917641,99.61475896835327,223,11.012775660693185
-387.1852698417087,-198.1623252810838,0.0093514165,0.036416053771972656,7178.392550706863,5.622368574142456,-193.69039744545225,7172.339771032333,100,40396.618540763855,-196.76340787458827,2250000,-5.0663440227508545,0.009866516,7173.363372087479,224,0.6085647790009419
-386.7852304633996,-197.997781413083,-0.0012933647,0.05471491813659668,168.58238005638123,5.944845914840698,-183.9052449590983,162.15364575386047,100,40567.893783807755,-196.51656930507656,2260000,2.6011788845062256,-0.0006797493,171.2412350177765,225,1.684509715940259
-387.26013937983987,-198.24646931963863,-0.0012059555,0.03746294975280762,112.84491801261902,5.154730558395386,-195.39939089320686,107.26869368553162,100,40683.84001803398,-196.79184597016888,2270000,3.0349137783050537,-0.0011673584,115.91869688034058,226,0.5528892920519963
-386.9556549660032,-197.9497686898776,0.009584283,0.02369999885559082,127.37304401397705,5.265943765640259,-188.87297805721803,121.66428589820862,100,40814.04654598236,-196.62738266498218,2280000,2.7804386615753174,0.009910144,130.178453207016,227,1.1019008975179994
-387.1079886497889,-198.40947769410022,0.027354253,0.029453039169311523,114.72581672668457,5.306356906890869,-187.2846565244463,108.99343776702881,100,40931.43274593353,-196.73489520143056,2290000,2.6072418689727783,0.027583355,117.36623215675354,228,1.1156205848579572
-387.037365056373,-198.28572932552694,0.009791873,0.019372940063476562,110.92613196372986,5.088425159454346,-188.76920484485035,105.41947627067566,100,41045.21081876755,-196.6783914186972,2300000,2.810110092163086,0.009959842,113.7572500705719,229,1.0994173425724216
-386.68361409127897,-197.92076421322292,-0.01372655,0.039099931716918945,142.79518485069275,5.332854747772217,-184.37906461930334,137.01549124717712,100,41192.78208398819,-196.4798492776996,2310000,4.714193820953369,-0.013730817,147.55056500434875,230,1.8824192962632496
-386.7712476839471,-197.91082505016695,0.018252887,0.029735803604125977,151.1116099357605,5.840679407119751,-186.75838962797133,144.81286716461182,100,41348.28141975403,-196.53212913578284,2320000,4.325322389602661,0.01855041,155.468337059021,231,1.5392537264413908
-384.8113924038238,-198.1636670104149,0.013429025,0.022257089614868164,121.71877598762512,5.2469162940979,-86.64226558731093,116.05579447746277,100,41472.9698638916,-195.53400513804146,2330000,2.921725034713745,0.013844124,124.66438603401184,232,11.024629132617214
-386.8603907530609,-197.94317021664747,0.0037078552,0.01931905746459961,127.88622093200684,5.606361627578735,-186.035233198786,121.80703473091125,100,41604.43717479706,-196.59694164302906,2340000,3.5410830974578857,0.004116528,131.4481179714203,233,1.5898189793523023
-386.7144211556216,-198.10513074234595,0.0055085085,0.07070493698120117,181.8698160648346,6.078366041183472,-184.4332316066337,175.29201865196228,100,41789.32924199104,-196.5162953060517,2350000,2.9294018745422363,0.005861665,184.87183594703674,234,1.9639182358521143
-386.8624939023143,-197.96019679157044,-0.009762628,0.02001190185546875,122.81377696990967,5.250041246414185,-183.3135314910727,117.12724113464355,100,41915.66115784645,-196.55874078959187,2360000,3.4706878662109375,-0.00950056,126.30487394332886,235,1.4446111687351062
-387.2405778392787,-198.48261983265164,-0.0013201679,0.01885700225830078,114.55579876899719,5.197199106216431,-190.66074453910025,108.93034148216248,100,42033.065323114395,-196.78549813908285,2370000,2.805994987487793,-0.0007601585,117.3822329044342,236,0.8191975245584875
-384.91477969620894,-198.10060977941473,0.022082662,0.019794940948486328,108.41878867149353,5.064086437225342,-86.76880904450024,102.94425702095032,100,42144.35768198967,-195.5937728712015,2380000,2.8343658447265625,0.022368362,111.27472400665283,237,10.996081035717962
-387.1416955607095,-198.1816956366594,-0.017528726,0.02418994903564453,107.90969705581665,5.018766164779663,-188.79848689752836,102.4213216304779,100,42255.19147872925,-196.73491993816148,2390000,2.8571391105651855,-0.017382542,110.81153702735901,238,0.9594720487829259
-387.2998933025248,-198.0787524971236,0.010713314,0.045594215393066406,107.6139760017395,4.975152492523193,-193.8311116354974,102.23505282402039,100,42365.57313990593,-196.83753577982267,2400000,2.700101852416992,0.010657279,110.36198019981384,239,0.6439106469499962
