n_timesteps,train-MaxReturn,Itr,train-StdReturn,Time,ItrTime,train-EnvExecTime,train-AverageDiscountedReturn,Time-Optimization,Time-Sampling,train-NumTrajs,LossAfter,Time-SampleProc,train-AverageReturn,LossBefore,train-PolicyExecTime,train-MinReturn
1500000,-59.566111007159456,149,1.30299420798207,6483.917877197266,28.765084266662598,4.268272876739502,-106.34378653509484,1.8298439979553223,26.91447401046753,100,0.010393602,0.01937103271484375,-62.32774959153862,0.027268894,22.2016179561615,-65.42756013550807
1510000,-60.242352969661134,150,1.3306177838565227,6511.910405874252,27.971027851104736,4.2631142139434814,-106.66229721810856,1.6753931045532227,26.273437976837158,100,-0.0041979905,0.020882129669189453,-62.6282526377517,0.010185576,21.56032967567444,-66.1064930985178
1520000,-59.480910354203715,151,1.0350035229730783,6540.878576040268,28.94716191291809,4.416057348251343,-106.46191258858515,1.8530380725860596,27.07233428955078,100,-0.0020648467,0.02032470703125,-62.448080716352614,0.0042001694,22.190784692764282,-65.28980535189176
1530000,-59.67555587390207,152,1.319514951045311,6569.018976211548,28.118428230285645,4.237499713897705,-106.44117804049813,1.8183422088623047,26.280296802520752,100,-0.023065217,0.019405126571655273,-62.42635531643658,-0.0034528787,21.60135769844055,-66.31274118916933
1540000,-60.431110096463684,153,1.3071702620614163,6599.461179971695,30.421360731124878,4.641577482223511,-106.57291796776417,2.079210042953491,28.32104206085205,100,0.027487827,0.020451068878173828,-62.55047035459584,0.028167898,23.209707975387573,-66.44246713472648
1550000,-60.32205085017184,154,1.2021484598684875,6630.227397918701,30.739339113235474,4.347529649734497,-106.57217604396914,2.0309348106384277,28.68820095062256,100,-0.0021862548,0.019576072692871094,-62.54796724874576,0.021555178,23.880788803100586,-65.7811550110213
1560000,-59.47123272528249,155,1.3366557593779882,6660.4626388549805,30.213199853897095,4.235703945159912,-106.53004133020023,3.6744940280914307,26.50390601158142,100,-0.0105916,0.03441810607910156,-62.50449477723867,0.012021526,21.82206392288208,-66.05612696349215
1570000,-59.7160001618803,156,1.356211788643711,6694.969036102295,34.48266291618347,4.642720937728882,-106.58786685060907,2.8655900955200195,31.59603190422058,100,0.016325861,0.02034306526184082,-62.559824600208124,0.021701027,26.47307586669922,-65.93371966376387
1580000,-60.36432777905261,157,1.0410145183412673,6727.57692027092,32.584683895111084,4.555095195770264,-106.49826858095457,1.9358267784118652,30.624884128570557,100,-0.017631901,0.02232193946838379,-62.48186501653151,0.001448555,25.60027265548706,-64.64821720576177
1590000,-59.58979346942965,158,1.2933811975170386,6758.287683963776,30.681670904159546,4.448210000991821,-106.50052770583547,1.7796616554260254,28.880661964416504,100,-0.03022099,0.019891977310180664,-62.485466635969544,-0.016461954,23.970082998275757,-66.54386103301206
1600000,-59.34054226289903,159,1.150821722517854,6788.301671028137,29.992905855178833,4.379626989364624,-106.55847848863485,1.8514020442962646,28.119914054870605,100,-0.017511431,0.020204782485961914,-62.533880684951235,-0.010734932,23.263693809509277,-65.63869662577515
1610000,-59.47264835113257,160,1.1306954109383736,6817.618216991425,29.294093132019043,4.317956924438477,-106.56184140441859,1.842142105102539,27.427428245544434,100,-0.0154922865,0.022552013397216797,-62.54046480646743,-0.003569747,22.63382887840271,-65.52278662097757
1620000,-60.14867249755797,161,1.1096543238977354,6846.430135250092,28.78838300704956,4.271894454956055,-106.48605763699082,1.8789451122283936,26.88740301132202,100,-0.019218635,0.02065420150756836,-62.468179934106374,-0.00059510954,22.128807306289673,-65.66350804344309
1630000,-59.99469462147351,162,1.1669997670916576,6875.245442152023,28.793981790542603,4.262208461761475,-106.53937163493302,1.8374669551849365,26.93510103225708,100,-0.0046948167,0.020865678787231445,-62.514225869465264,-0.002661136,22.22744631767273,-65.6439247428185
1640000,-59.78176068738861,163,1.1076960873098245,6904.484390974045,29.217216968536377,4.32505202293396,-106.4720129380419,1.8671550750732422,27.327401876449585,100,-0.038412828,0.021968841552734375,-62.45840320453295,-0.013673142,22.542200803756714,-65.496183726529
1650000,-59.781881811749074,164,1.2056265118565626,6937.007344007492,32.50121068954468,4.325477123260498,-106.55411478568607,2.7176589965820312,29.76238989830017,100,0.027454937,0.01984262466430664,-62.533460134396016,0.03689275,24.98209547996521,-65.28940387216512
1660000,-60.05861444274665,165,1.172688889322077,6970.066214084625,33.039520025253296,4.565567970275879,-106.59632415229065,1.994304895401001,31.018293857574463,100,-0.0072995927,0.025310993194580078,-62.56754984748958,-0.004672206,25.963500261306763,-65.98166638341912
1670000,-59.91310897849158,166,1.277401109132825,7007.0295350551605,36.94060206413269,4.623788356781006,-106.33538957733852,1.9454538822174072,34.97012805938721,100,-0.0008391037,0.02313399314880371,-62.32312240552535,0.004525425,29.860041618347168,-65.24738740018364
1680000,-59.641204076145,167,1.259329143254311,7036.242242097855,29.181394815444946,4.274962663650513,-106.31729971546433,1.8665010929107666,27.291929960250854,100,-0.047505103,0.020704984664916992,-62.30737845453212,-0.031918567,22.563336849212646,-65.6472533486663
1690000,-60.04579752531986,168,1.2890895362643884,7065.539376974106,29.273454189300537,4.210700750350952,-106.57178910631228,2.043347120285034,27.20727014541626,100,-0.038236443,0.021139144897460938,-62.54538074336801,-0.014511128,22.559309005737305,-65.3939781244071
1700000,-59.68432988067497,169,1.094100068086567,7098.447717905045,32.88411593437195,4.737635135650635,-106.45416621101982,1.940683126449585,30.921873092651367,100,-0.015109311,0.02013397216796875,-62.43508612527341,-0.0049405587,25.70088791847229,-65.39495357081309
1710000,-60.382052258118,170,1.211629833549998,7132.187719106674,33.71869492530823,4.569761276245117,-106.61016952017785,2.3354878425598145,31.361765146255493,100,-0.027198523,0.021019935607910156,-62.58210547049638,-0.029372565,26.333248376846313,-67.0194167963102
1720000,-60.67684067377607,171,0.9846523700187646,7166.823640823364,34.60795712471008,4.460487127304077,-106.7347338228329,1.6209940910339355,32.96530818939209,100,-0.005295917,0.020155906677246094,-62.70783213353724,-0.00070940703,27.867070198059082,-65.88272535433937
1730000,-58.96805684889523,172,1.230141730589755,7201.7152762413025,34.869237661361694,4.560617446899414,-106.25315002166896,4.011327028274536,30.821897268295288,100,0.014280231,0.029924869537353516,-62.24960750145605,0.02118236,25.78185749053955,-64.75192019553401
1740000,-59.70182293488021,173,1.2562820291643937,7239.609988927841,37.873591899871826,4.961642265319824,-106.41771055921274,2.1425530910491943,35.70579195022583,100,0.018186877,0.024587154388427734,-62.4056862116958,0.0330527,30.227219343185425,-65.29597730119896
1750000,-59.07847141058867,174,1.1148912850102979,7291.604231119156,51.96911692619324,5.577022075653076,-106.47848117752586,4.07962703704834,47.84542489051819,100,0.01646676,0.042426109313964844,-62.4585702612087,0.013429857,41.708996057510376,-65.35608689763258
1760000,-60.197016087226096,175,1.2885946843158491,7426.823035001755,135.1873767375946,6.09494161605835,-106.46657900485471,2.9279069900512695,132.210373878479,100,-0.014864721,0.04794788360595703,-62.45070822726139,-0.009736013,125.50146484375,-65.78166132481583
1770000,-58.91188987281876,176,1.3206084246033896,7561.415330886841,134.55805611610413,5.18634295463562,-106.58214679081955,2.8171539306640625,131.65734100341797,100,-0.049516153,0.07184100151062012,-62.554125840009604,-0.01683312,125.89812397956848,-65.84185941717044
1780000,-59.760886948153576,177,1.3660223696705394,7698.947223186493,137.5030620098114,4.9414472579956055,-106.49652177493175,3.0923190116882324,134.38231301307678,100,-0.023342531,0.02689671516418457,-62.47608216155973,-0.018942844,128.95404386520386,-66.13889896566107
1790000,-60.3254572119051,178,1.1557907597808086,7841.231876850128,142.21009397506714,4.65688943862915,-106.52044607859106,2.8478379249572754,139.3329689502716,100,-0.014192364,0.027456998825073242,-62.49766124982274,0.0081782015,134.2083020210266,-65.66812737263905
1800000,-59.81605547457511,179,1.2609640393824022,7974.942900180817,133.68871402740479,4.3889546394348145,-106.21107847188192,3.3271799087524414,130.3382740020752,100,-0.0025489884,0.021352052688598633,-62.206007628731996,-0.0058651306,125.49327802658081,-65.07570303820997
1810000,-60.16293381568787,180,1.1684928523181097,8107.288962841034,131.7172839641571,4.237961292266846,-106.45674538515541,2.9651131629943848,128.72593188285828,100,-0.010152785,0.02346491813659668,-62.435538457736456,0.00086763536,124.04856467247009,-65.39731629855824
1820000,-59.90643791139356,181,1.1996989223064833,8235.460380077362,128.1523199081421,4.092977046966553,-106.60089192624152,3.3707427978515625,124.7604169845581,100,0.011030843,0.020577192306518555,-62.572868621152566,0.018813612,120.24959206581116,-66.10877869906435
1830000,-59.470305565949445,182,1.2353492162133215,8365.285600185394,129.8044400215149,4.199129343032837,-106.5286608621796,2.724285125732422,127.05831909179688,100,-0.029474981,0.020579099655151367,-62.50735357813838,-0.010936209,122.44435811042786,-66.17648353608566
1840000,-60.028879738230096,183,1.2692811100963672,8502.90259218216,137.59671592712402,4.545078277587891,-106.46812114713417,2.6469943523406982,134.92408204078674,100,-0.012959483,0.024689197540283203,-62.449669968043835,0.017011171,129.93735074996948,-65.34807632888129
1850000,-60.52592525470067,184,1.1850251471304025,8630.675424098969,127.71401309967041,4.3604512214660645,-106.80044017070338,2.839923143386841,124.68985986709595,100,-0.06839261,0.18385720252990723,-62.76204684360252,-0.020543862,119.9104437828064,-65.34543454609418
1860000,-59.985653419136035,185,1.219234606998309,8758.344856977463,127.64980483055115,4.103272438049316,-106.61409774358793,3.112135171890259,124.5163037776947,100,-0.0032517044,0.02101898193359375,-62.58521688581922,-0.004178078,119.98981761932373,-65.57958201319894
1870000,-59.789333247419066,186,1.321240595325204,8885.02221608162,126.6563708782196,4.103348016738892,-106.73986010880935,2.7472071647644043,123.88520908355713,100,-0.014264083,0.023607969284057617,-62.70720953110893,-0.009445998,119.358966588974,-65.77778803008168
1880000,-59.12636494990888,187,1.2364455393509453,9011.96974492073,126.92673707008362,4.324236631393433,-106.523405203528,2.3481781482696533,124.5435061454773,100,0.012468668,0.032907962799072266,-62.515850157960806,0.013798395,119.76026821136475,-65.76608484812964
1890000,-59.57310159935279,188,1.242622144995511,9108.348266124725,96.35778093338013,4.263510465621948,-106.60322097469636,2.263237714767456,94.0407772064209,100,0.02792096,0.052050113677978516,-62.58460749378195,0.030942643,89.34511852264404,-65.82766014013811
1900000,-59.34134441076737,189,1.273017543049794,9202.505519866943,94.13468098640442,4.165162086486816,-106.35773947987065,2.400611162185669,91.68353796005249,100,0.015819656,0.0490570068359375,-62.353629641658365,0.018099822,87.09117650985718,-66.1510353444799
1910000,-60.19476394813954,190,1.3137535126532531,9296.394608020782,93.86762499809265,4.140081405639648,-106.4053247907712,2.285928964614868,91.52271699905396,100,0.015688455,0.05526089668273926,-62.40261190668888,0.029617688,86.96208620071411,-66.93738883612211
1920000,-60.19206259723346,191,1.1777516652422362,9393.211607217789,96.79547119140625,4.34946870803833,-106.54634551422417,2.3433170318603516,94.42632412910461,100,-0.009479845,0.02522420883178711,-62.522476335021835,-0.00018758698,89.63970446586609,-65.05292081017278
1930000,-60.48952179456322,192,1.0228992574883227,9486.618354082108,93.3830509185791,4.191357612609863,-106.48159717099647,2.125782012939453,91.23248195648193,100,-0.009441445,0.022917985916137695,-62.4716224515672,0.006194307,86.61027526855469,-64.83925001650502
1940000,-59.5595063883054,193,1.2247148605003884,9581.78840303421,95.14867401123047,4.174041032791138,-106.50905548768158,2.2521800994873047,92.87427711486816,100,-0.020862088,0.020179033279418945,-62.4999642398873,-0.0031174347,88.27047061920166,-65.9221310625021
1950000,-58.94942628228219,194,1.4302418492699909,9676.122232913971,94.31152892112732,4.162569999694824,-106.33173424224685,2.207387924194336,92.08017420768738,100,-0.03399897,0.0200650691986084,-62.326393195251775,-0.0010862625,87.48281049728394,-66.48027829356357
1960000,-60.10579367919179,195,1.166236354799546,9770.845767974854,94.70186233520508,4.292370557785034,-106.46499913735242,2.4643750190734863,92.20356106758118,100,-0.035369612,0.03258085250854492,-62.45014853190976,-0.01528853,87.47846913337708,-64.93457914198733
1970000,-60.18989479843721,196,1.1761773574162506,9866.826986074448,95.95904421806335,4.16844367980957,-106.65688123577253,2.0951929092407227,93.84137415885925,100,-0.02014916,0.021164655685424805,-62.62404784668624,-0.006739859,89.21300888061523,-65.20792283058636
1980000,-60.222917792219825,197,0.9970469483156879,9960.37292599678,93.52439022064209,4.206898212432861,-106.45207782169747,2.366473913192749,91.13347506523132,100,-0.017125046,0.023971080780029297,-62.434596999824365,-0.00063585665,86.5012035369873,-64.72771784896315
1990000,-59.667733605321146,198,1.209412081704839,10055.062968969345,94.66894006729126,4.1563239097595215,-106.4274512244535,2.2182810306549072,92.42590618133545,100,0.016654603,0.023443937301635742,-62.41382558582122,0.016503323,87.8319582939148,-65.76186439524011
2000000,-59.157902142156544,199,1.175319816202781,10149.97089791298,94.88694095611572,4.237008333206177,-106.43503030695429,2.263270854949951,92.4218168258667,100,-0.057811156,0.20033621788024902,-62.41949262571039,-0.029317455,87.742360830307,-65.96884627161732
2010000,-59.569548730011,200,1.2705263313359483,10243.8751142025,93.8793830871582,4.2032177448272705,-106.70955598749411,2.1779661178588867,91.68134570121765,100,0.014952719,0.019687891006469727,-62.679653052929716,0.02040736,87.04713225364685,-65.8495248120292
2020000,-59.76382932835598,201,1.2163161179860011,10338.953453063965,95.05356287956238,4.235126256942749,-106.50531159264621,2.2755398750305176,92.75378799438477,100,-0.021648955,0.023049354553222656,-62.483253188071814,-0.007495761,88.08993935585022,-65.625172959799
2030000,-59.718551405214114,202,1.2338547048624073,10435.035331010818,96.06060910224915,4.236647844314575,-106.31271753271292,2.6589348316192627,93.37939620018005,100,0.023271905,0.020185232162475586,-62.30691448828954,0.041285634,88.71364402770996,-65.38752717899504
2040000,-59.14341192179751,203,1.1312932928643296,10535.657719135284,100.59998273849487,4.281064987182617,-106.41101574421191,2.4527230262756348,98.12537384033203,100,-0.007919209,0.02046513557434082,-62.39940402497908,0.017681655,93.40335655212402,-65.36884522876204
2050000,-60.15767686584448,204,1.2012201649503904,10633.552546262741,97.87305307388306,4.21491003036499,-106.69722402932368,2.1868107318878174,95.66449189186096,100,0.0033201354,0.020295143127441406,-62.66332546162652,0.0021339334,90.98789930343628,-65.38421785815017
2060000,-59.21077333536288,205,1.3100834108720145,10728.004937171936,94.42745995521545,4.2370569705963135,-106.47580935113794,2.27711820602417,92.12531018257141,100,-0.0045586685,0.023195266723632812,-62.457252266150846,-0.004608203,87.43229818344116,-66.59320900147634
2070000,-59.37800371829481,206,1.3384581632366137,10823.009056091309,94.9808759689331,4.138764381408691,-106.55073934347838,2.244871139526367,92.55681467056274,100,0.005017784,0.1774289608001709,-62.5261168952147,0.0169693,87.96486616134644,-66.33034296664124
2080000,-60.08959667106111,207,1.1212329439205617,10917.1517059803,94.12053489685059,4.207231760025024,-106.36338438848016,2.4167590141296387,91.6828989982605,100,0.000393248,0.01945185661315918,-62.34918463674946,0.023774778,87.05318546295166,-65.1858565957136
2090000,-60.31045535582283,208,1.2589623059585289,11011.33615398407,94.16178488731384,4.2468156814575195,-106.54391842990623,2.127303123474121,92.00661206245422,100,0.02327783,0.026585817337036133,-62.521758586866035,0.031894512,87.32822704315186,-66.34211097011314
2100000,-59.71055040906701,209,1.2410195639762762,11107.014748096466,95.62247610092163,4.23981237411499,-106.51220172311818,2.4351918697357178,93.16511678695679,100,-0.016911298,0.020622968673706055,-62.49133144128433,-0.00034823304,88.48635697364807,-65.90868074475573
2110000,-60.255042044942904,210,1.1270977746438684,11204.218852996826,97.18276977539062,4.253591299057007,-106.61136375574621,2.2441296577453613,94.9159517288208,100,-0.026686518,0.020986080169677734,-62.58572159582247,-0.0007403824,90.23093605041504,-65.76704169385931
2120000,-60.33602773185015,211,1.1401324453594819,11304.128987073898,99.87335300445557,4.375589609146118,-106.46897311156843,2.407526731491089,97.44195914268494,100,0.015155139,0.022481918334960938,-62.4533874000891,0.014139244,92.62232422828674,-65.13206824034877
2130000,-60.00893452320918,212,1.2398518236454936,11400.835665941238,96.6831750869751,4.250044345855713,-106.40362422710074,2.438994884490967,94.220468044281,100,-0.005428233,0.02218914031982422,-62.38950272684978,0.011308558,89.5375771522522,-65.51496847210778
2140000,-59.818432444887605,213,1.1904509799483636,11527.361654043198,126.50448799133301,4.234242677688599,-106.26775647040535,2.3220300674438477,124.15903186798096,100,0.006802623,0.021947145462036133,-62.25833907384819,0.009710697,119.48741865158081,-65.40495455748356
2150000,-59.63386601860128,214,1.3080414473866069,11621.241391897202,93.85760307312012,4.167839765548706,-106.33060860901223,2.200463056564331,91.63523006439209,100,-0.018916167,0.021481037139892578,-62.3227783915048,-0.007341166,87.03546857833862,-65.76319629595585
2160000,-59.48011901449484,215,1.304793355240329,11715.893507003784,94.63106083869934,4.257820129394531,-106.66770175400967,2.1631717681884766,92.44521713256836,100,-0.053051386,0.022130727767944336,-62.63737573856795,-0.0035238983,87.75626349449158,-65.75856489365522
2170000,-59.90911044811604,216,1.2566619356355249,11809.807929992676,93.89223098754883,4.264678716659546,-106.64751279373293,2.4377100467681885,91.42968106269836,100,-0.0061300276,0.024164676666259766,-62.62198085998795,-0.011342976,86.71252489089966,-65.5701341109304
2180000,-59.224621569973955,217,1.2976949068932988,11904.710942029953,94.8816750049591,4.226208686828613,-106.39842897577462,2.402916193008423,92.45664286613464,100,0.01863677,0.021744966506958008,-62.46945766229931,0.035313897,87.79378843307495,-65.50306827856281
2190000,-58.83126320825567,218,1.3174185042876616,11999.61772608757,94.88590097427368,4.237864017486572,-106.0753496935498,2.364406108856201,92.49892902374268,100,-0.04478487,0.02217388153076172,-62.17201295356629,-0.018788215,87.82876133918762,-64.98436520259649
2200000,-59.19711438537017,219,1.4303817314389697,12095.044970989227,95.40721201896667,4.1596598625183105,-106.35805330300744,2.2360429763793945,93.14898109436035,100,-0.0031212547,0.02176976203918457,-62.42432692572405,-0.0018830445,88.5619752407074,-66.75970613101462
2210000,-53.505201448104835,220,1.80979729002726,12188.579916238785,93.51384115219116,4.151839733123779,-106.40411008769948,2.1233062744140625,91.37002182006836,100,-0.025921924,0.019891977310180664,-62.47612641561486,-0.020217609,86.79163193702698,-66.54505491705319
2220000,-59.06138970581924,221,1.3829293004515086,12283.330117940903,94.72907066345215,4.146569728851318,-106.34213812715637,2.240544080734253,92.4664888381958,100,-0.19086935,0.020411014556884766,-62.402981196001164,-0.013184613,87.89924764633179,-67.86134015906333
2230000,-60.02285779107376,222,1.322306767053322,12378.24985408783,94.89691686630249,4.18678879737854,-106.42180609341638,2.272326946258545,92.60403203964233,100,-0.039274797,0.01903986930847168,-62.45353461491533,-0.014396113,87.98794960975647,-66.1450877589875
2240000,-60.31031926256078,223,1.2482144383439335,12473.149100065231,94.87631416320801,4.166095972061157,-106.50068316620964,2.3947393894195557,92.46059989929199,100,-0.018669927,0.019515275955200195,-62.53123782226244,-0.0035556313,87.86725091934204,-65.36934624502128
2250000,-59.81932389060855,224,1.182579184982186,12567.85558795929,94.68231511116028,4.182049036026001,-106.39561749432285,2.14375901222229,92.5155258178711,100,-0.0005297165,0.021506071090698242,-62.40849617464958,0.023107428,87.90246653556824,-64.48741645930976
2260000,-60.056453370836145,225,1.0520907440593834,12662.62731719017,94.70147919654846,4.1934802532196045,-106.4345358024226,2.4636030197143555,92.21196603775024,100,-0.02085238,0.02450394630432129,-62.425771448377546,-0.0055150953,87.59370517730713,-65.24529001979464
2270000,-59.98978826910433,226,1.1994225281805204,12757.994108915329,95.34424185752869,4.220534563064575,-106.25002876211107,2.1841628551483154,93.13763904571533,100,-0.00014079742,0.020849943161010742,-62.24567534059898,0.007275222,88.42733907699585,-65.52962803581312
2280000,-60.29803639246317,227,1.0877904983982052,12852.563632965088,94.54856014251709,4.207092046737671,-106.31302918923497,2.356642007827759,92.15648102760315,100,-0.01119102,0.03376626968383789,-62.30361100270946,0.0048081353,87.52298307418823,-64.61031935940589
2290000,-59.72506399854488,228,1.232464854135923,12945.454118013382,92.86888074874878,4.140627861022949,-106.47990832770972,2.1897470951080322,90.65290689468384,100,0.011685892,0.021556854248046875,-62.4629585883079,0.007824452,86.08752012252808,-66.47258003515958
2300000,-59.97708506074657,229,1.2268069002690831,13042.56090092659,97.08511209487915,4.198212385177612,-106.70375123508602,2.254611015319824,94.70903086662292,100,-0.012147111,0.03212785720825195,-62.67826013308936,-0.0026894233,90.08040738105774,-66.25605767121013
2310000,-59.70305144017947,230,1.2663456184002082,13137.704577207565,95.0654661655426,4.26878547668457,-106.35159598430684,3.2040891647338867,91.84386992454529,100,0.013363262,0.01689291000366211,-62.339395370182466,0.03189258,87.14673233032227,-64.81952256415539
2320000,-59.92413257074489,231,1.3231045355253184,13230.694473981857,92.9678590297699,4.165152549743652,-106.6123329451051,2.2940011024475098,90.61837840080261,100,-0.024891624,0.05509471893310547,-62.58991059555554,-0.007783511,86.03251194953918,-65.97746073812662
2330000,-59.62904718699135,232,1.243803840065876,13326.884332180023,96.16853189468384,4.225576162338257,-106.504749059436,2.608441114425659,93.53911972045898,100,0.016098052,0.019390106201171875,-62.48527296347122,0.026984759,88.88472723960876,-65.44880238309261
2340000,-58.597425010007754,233,1.3155795272844133,13422.772749185562,95.86484479904175,4.183151960372925,-106.54021852141337,2.571751832962036,93.27205896377563,100,-0.015369267,0.019587039947509766,-62.51737490406235,-0.013637366,88.66139769554138,-66.08148387427785
2350000,-59.25521673884872,234,1.2890778666475053,13518.39463710785,95.59751987457275,4.306907653808594,-106.37796056341021,2.3742830753326416,93.19823384284973,100,0.019888712,0.02024698257446289,-62.36687508998683,0.026737873,88.44704461097717,-65.87019340448704
2360000,-59.82873674070539,235,1.2835738135862522,13613.588320016861,95.17155599594116,4.19047737121582,-106.58994906400639,2.287874937057495,92.86232328414917,100,-0.02281483,0.02079010009765625,-62.56089534977844,-0.013457676,88.23305892944336,-65.19130972312256
2370000,-59.79648672678585,236,1.3197063824216828,13708.661108016968,95.05111718177795,4.158340692520142,-106.42679841509378,2.150974988937378,92.87872409820557,100,-0.079309426,0.019713878631591797,-62.409442109166996,-0.03644544,88.28827595710754,-65.6536178511998
2380000,-60.25670635398715,237,1.2532010024149236,13803.256645917892,94.5738160610199,4.274977684020996,-106.57927289429088,2.3116631507873535,92.24115180969238,100,-0.012294231,0.01945328712463379,-62.549650411269766,0.00024634856,87.54190349578857,-65.15277577732576
2390000,-59.78540932275766,238,1.2142425321203512,13896.697906017303,93.41149687767029,4.149105787277222,-106.478776156899,2.236053943634033,91.15489935874939,100,-0.02245219,0.020029306411743164,-62.459303817524216,-0.015605116,86.51814770698547,-65.34699673266667
2400000,-59.68846805995748,239,1.1798882218234683,13993.42552781105,96.70682978630066,4.147521257400513,-106.32856255548964,2.382319927215576,94.27883505821228,100,-0.028869806,0.04534125328063965,-62.315532203903686,-0.016405128,89.69837737083435,-65.53835175063062
2410000,-59.572799219693024,240,1.3106131023567549,14089.740760087967,96.28916096687317,4.170040607452393,-106.24758935528293,2.2915897369384766,93.97612118721008,100,-0.03874777,0.020115137100219727,-62.24382199579277,-0.0282307,89.37692904472351,-65.1584867037016
2420000,-59.92756586363521,241,1.3047998991233776,14188.36883687973,98.57807803153992,4.17055344581604,-106.60855250555245,2.278294086456299,96.27432894706726,100,-0.0069856523,0.024045944213867188,-62.57968582855685,-0.004808653,91.67551398277283,-65.84988657709852
2430000,-58.89124964933062,242,1.3056833097793943,14283.259958028793,94.86936688423157,4.20451807975769,-106.59485265945943,2.1346540451049805,92.71163320541382,100,-0.041152705,0.02121710777282715,-62.56743471811753,-0.028600775,88.08212399482727,-66.0113469263327
2440000,-59.785426907714154,243,1.3556734027316024,14378.848556041718,95.56597590446472,4.215927600860596,-106.81489625530641,2.257394790649414,93.28665590286255,100,-0.020455103,0.020535945892333984,-62.77376996019904,-0.009248562,88.63299417495728,-66.04911782452263
2450000,-60.24333533743103,244,1.023025123663148,14473.910457849503,95.04078006744385,4.1600470542907715,-106.51646090374123,2.591344118118286,92.42884397506714,100,0.048748758,0.01992201805114746,-62.493412678723786,0.044595204,87.83970141410828,-65.17469612692567
2460000,-59.74110794024646,245,1.2183312837157265,14574.995116233826,101.04012799263,4.266819000244141,-106.38524819193555,2.5714950561523438,98.44366788864136,100,-0.014536771,0.022757768630981445,-62.372145653811,-0.0036018607,93.74270057678223,-66.71826368204597
2470000,-59.78567413960137,246,1.2234950487357834,14677.248702049255,102.23231220245361,4.290496110916138,-106.59787040139831,2.195937156677246,100.0113959312439,100,0.0055193924,0.023194074630737305,-62.573426231196244,0.010997525,95.26651930809021,-65.35264946766972
2480000,-60.00421441335151,247,1.162207330416246,14774.569905042648,97.29768705368042,4.197891473770142,-106.39562358637667,2.379470109939575,94.89711904525757,100,-0.015378343,0.020624876022338867,-62.38048595225564,-0.012016285,90.27434635162354,-66.05153296116188
2490000,-59.771517737055916,248,1.2587457133603062,14867.975795984268,93.38343811035156,4.189489364624023,-106.56807116508355,2.271914005279541,91.08955907821655,100,-0.027426587,0.02069091796875,-62.54956556261734,-0.017860293,86.47343587875366,-66.33430722866284
2500000,-59.46069488489605,249,1.2114206222223507,14964.091821193695,96.09444308280945,4.203076124191284,-106.46287286219933,2.3960301876068115,93.67494583129883,100,-0.035006877,0.02086925506591797,-62.44122260472882,-0.01865661,89.00458908081055,-65.17324121457301
2510000,-59.8114847144304,250,1.2440141538363685,15057.139048099518,93.02355813980103,4.195180654525757,-106.46225534551982,2.151258945465088,90.85100507736206,100,-0.029224139,0.020800113677978516,-62.444684461263506,-0.006849309,86.23337316513062,-65.73138696339238
2520000,-60.14382846729469,251,1.1385409587496793,15151.91777586937,94.75624823570251,4.188761234283447,-106.422630139239,2.1986701488494873,92.53618311882019,100,-0.00976997,0.019930124282836914,-62.40487301433018,0.0021639313,87.92926836013794,-65.47382737242796
2530000,-59.139674963421015,252,1.34271084824567,15246.871526956558,94.93216514587402,4.209411382675171,-106.55036115306717,2.407475233078003,92.50311303138733,100,-0.024149664,0.020247936248779297,-62.5256291635051,-0.007423767,87.87386918067932,-65.82061207497806
2540000,-59.78355189580477,253,1.215919661427472,15342.383269071579,95.48954606056213,4.209273099899292,-106.51135189537646,2.1893959045410156,93.27866387367249,100,0.018699452,0.019901275634765625,-62.489523343509916,0.015919829,88.64236092567444,-65.33286107634714
2550000,-59.874480738369456,254,1.2665334381995903,15436.211395025253,93.804927110672,4.2620532512664795,-106.36798159958153,2.2599868774414062,91.52426791191101,100,-0.030272277,0.019134998321533203,-62.35588669027518,0.008562158,86.82360649108887,-65.99501244209
2560000,-60.120370870939844,255,1.14704877926065,15532.176388025284,95.94307589530945,4.16431450843811,-106.68587955055067,2.211880922317505,93.70875310897827,100,-0.055663414,0.020750761032104492,-62.65295968555383,-0.02426904,89.11928129196167,-65.62327205760366
2570000,-59.91031235798129,256,1.025823466446333,15627.60353589058,95.38931679725647,4.156841039657593,-106.53815333647493,2.147174119949341,93.21971678733826,100,-0.023957979,0.022012948989868164,-62.52132847387117,-0.006360006,88.62373328208923,-65.35829411961616
2580000,-60.237382751027845,257,1.2082376439299751,15724.227962970734,96.60268902778625,4.186133623123169,-106.5235880564489,2.2511379718780518,94.33044505119324,100,0.034933235,0.019715070724487305,-62.498714231006886,0.0464648,89.71814489364624,-65.23351855978909
2590000,-60.201020016299644,258,1.174243204480635,15822.150547981262,97.89797496795654,4.269896507263184,-106.5817031815081,2.231876850128174,95.64366507530212,100,-0.003981601,0.019711017608642578,-62.56056757073057,-0.003921126,90.94087672233582,-65.4807104380994
2600000,-60.00907309245069,259,1.183347395685415,15917.578743934631,95.4058747291565,4.204288959503174,-106.48272458813999,2.123377799987793,93.26299214363098,100,-0.02208458,0.019119977951049805,-62.45814455077487,-0.0014734695,88.622713804245,-65.45114181050117
