train-AverageDiscountedReturn,train-MaxReturn,train-PolicyExecTime,train-NumTrajs,Time-Sampling,ItrTime,LossAfter,n_timesteps,Time-Optimization,Time-SampleProc,LossBefore,train-StdReturn,Time,train-EnvExecTime,train-AverageReturn,train-MinReturn,Itr
-132.00427199741813,-38.675119565834784,104.17762494087219,100,109.30311989784241,111.72350525856018,-1.3057485,1620000,2.3972198963165283,0.02273416519165039,-0.0109018795,3.649406140654552,29523.41933107376,4.7161078453063965,-44.48835424341281,-52.089272555074125,161
-132.59043388006035,-39.35478524647375,105.50065040588379,100,110.62366271018982,113.40067791938782,-1.3842014,1630000,2.703226089477539,0.0734243392944336,0.0018746948,3.436632824771453,29636.839908838272,4.719462633132935,-44.71134322525504,-52.996553103533934,162
-131.43605338382548,-37.440950639813934,105.59884333610535,100,110.70556712150574,114.59443783760071,-1.4991976,1640000,3.866734743118286,0.021780967712402344,-0.011367746,3.4559099113181775,29751.45485806465,4.6903557777404785,-44.24077359092449,-53.20788568132306,163
-134.1599058793163,-38.00606666357228,110.74271988868713,100,115.90040802955627,118.50766587257385,-1.5424278,1650000,2.588209867477417,0.01870417594909668,0.012389891,4.033554836311326,29869.98128604889,4.739219903945923,-45.31103041897425,-54.21199200506551,164
-132.9168060175248,-39.01829615641637,111.17398071289062,100,116.34017610549927,119.80799603462219,-1.6574953,1660000,3.445936918258667,0.020966291427612305,0.0009757324,3.7729677683719602,29989.811111927032,4.762928009033203,-44.85396618399507,-53.3309395893315,165
-132.76215182846119,-38.56853971281537,108.48697900772095,100,113.62927007675171,116.43551015853882,-1.7910275,1670000,2.786634922027588,0.01919698715209961,0.016247928,3.8138205213855794,30106.265694141388,4.703019142150879,-44.7086669668717,-53.587099589085305,166
-132.64145480816464,-38.79916100053759,110.73704290390015,100,115.829519033432,118.23115801811218,-1.8889924,1680000,2.3726742267608643,0.028306245803833008,-0.008756015,4.028679102480696,30224.517780065536,4.688245058059692,-44.71854716365837,-53.48647159718559,167
-131.11542306279478,-38.56636611479157,106.47502517700195,100,111.52454400062561,114.17860317230225,-1.9955972,1690000,2.626458168029785,0.027207136154174805,-0.013637942,3.508062449050185,30338.71703505516,4.650785446166992,-44.07189938668668,-52.58150572131479,168
-132.6468461756578,-38.671982581191344,112.6719160079956,100,117.9065809249878,121.05696487426758,-2.106224,1700000,3.128215789794922,0.0217740535736084,-0.010538653,3.5720086797248327,30459.794023036957,4.769883394241333,-44.725081431379394,-54.154161644342686,169
-132.47823907588077,-38.763783228645096,111.78845548629761,100,116.98066997528076,120.81598806381226,-2.1939766,1710000,3.812924861907959,0.021045923233032227,-0.011684703,3.7142636591475564,30580.641403913498,4.78824257850647,-44.61175490086628,-52.549380859729865,170
