Itr,ItrTime,train-MinReturn,train-EnvExecTime,train-StdReturn,LossBefore,Time-SampleProc,Time-Sampling,train-AverageDiscountedReturn,train-AverageReturn,train-PolicyExecTime,train-MaxReturn,n_timesteps,LossAfter,train-NumTrajs,Time,Time-Optimization
154,208.34748697280884,-8.128397611508776,3.5893936157226562,11.436360018136542,-0.0069302064,0.01989126205444336,204.8451850414276,9.84180425762767,9.456634290707592,200.83742117881775,31.173064003246783,1550000,-0.007286084,100,22684.9221200943,3.4812259674072266
155,214.56434726715088,-3.689583586239708,3.607607841491699,10.828107221540307,0.008169189,0.019646883010864258,211.03754091262817,10.358527095742279,9.854733701698256,207.01632452011108,30.40602271486928,1560000,0.007291484,100,22899.50216603279,3.505681037902832
156,219.29861187934875,-7.578652378866659,3.609187364578247,11.384064595802482,-0.0010820618,0.02068185806274414,215.74141907691956,9.799595423798904,9.443627503888651,211.7140612602234,32.45229185722911,1570000,-0.0010860199,100,23118.81976890564,3.534932851791382
157,216.20779585838318,-8.672558793139123,3.5932161808013916,11.050115200002217,-0.0080390135,0.02170705795288086,212.03271007537842,9.655910559673778,9.468423698198585,208.0164635181427,32.05817130810247,1580000,-0.008699792,100,23335.048835992813,4.152574062347412
158,214.4132206439972,-8.57518127789352,3.685774803161621,11.439349796428326,-0.006875104,0.022335290908813477,211.11787700653076,10.565772169975212,9.9001743078368,207.01134276390076,32.494849503427254,1590000,-0.007985028,100,23549.483994960785,3.2708590030670166
159,205.76096105575562,-7.793751260407472,3.565443754196167,11.01443050209849,0.005372308,0.019253969192504883,202.87814807891846,9.696274556919127,9.361589039062984,198.88679265975952,34.389322813546,1600000,0.0045983703,100,23755.268124103546,2.859498977661133
160,199.35262799263,-7.760735948822876,3.587981939315796,11.417397367440653,-0.00343562,0.1609358787536621,196.045077085495,12.865851889108896,10.961507975124068,192.04140090942383,33.35695993393878,1610000,-0.006413086,100,23954.641368865967,3.1452932357788086
161,199.85486912727356,-8.049096267538966,3.6062443256378174,11.317376101415864,-0.0013942139,0.019074201583862305,196.99507880210876,12.300738603190771,10.68524390874024,192.97057580947876,31.180139740975545,1620000,-0.009835102,100,24154.517846107483,2.8393020629882812
162,207.8919370174408,-7.612510715638119,3.581367254257202,10.794052003412174,0.0047426485,0.024435997009277344,203.02483296394348,9.904776415576396,9.873115819302145,199.02162265777588,31.55429367472818,1630000,0.0015038239,100,24362.43293094635,4.842246055603027
163,207.81754398345947,-5.676443145688482,3.599193811416626,11.08159786598291,-0.0067065065,0.021410703659057617,204.95102286338806,10.29017995689501,9.89098254104075,200.91423535346985,32.2386031250688,1640000,-0.011206543,100,24570.280493974686,2.8438079357147217
164,224.00538420677185,-8.369693208537315,3.5919690132141113,10.821921627474513,-0.007146637,0.019310951232910156,221.00181007385254,8.805481831824808,9.13385186881679,216.99273204803467,29.372490532701118,1650000,-0.0090400325,100,24794.307328224182,2.9828529357910156
165,222.34843111038208,-4.0126308923644,3.669440984725952,10.078495013493725,0.015992895,0.020763874053955078,218.7403666973114,13.399569295311334,11.453380733980618,214.65152859687805,31.274960466102694,1660000,0.005270288,100,25016.674589157104,3.5854270458221436
166,210.44346499443054,-3.4590899680411997,3.638896942138672,10.446833594249064,-0.0046601137,0.02033209800720215,206.75569581985474,15.454297567059015,12.418363424237029,202.70115327835083,32.073014097384174,1670000,-0.06596616,100,25227.138062000275,3.661597967147827
167,214.2243571281433,-7.0365923413164975,3.6758604049682617,10.19660363964463,-0.0010397583,0.02603006362915039,211.05829691886902,14.55155696848366,11.947781023835075,206.96317291259766,34.88389978963819,1680000,-0.3296093,100,25441.382055044174,3.1383419036865234
168,200.5500910282135,-9.620001438067275,3.6817736625671387,9.35200726399178,0.009873594,0.020667076110839844,197.5327649116516,18.530173138374018,14.21119390100974,193.43606805801392,32.66181041888341,1690000,-11.431984,100,25641.954409122467,2.995242118835449
169,209.28207302093506,-3.9527711624266786,3.734245538711548,6.629508066384028,-0.012814574,0.021060943603515625,205.16426491737366,17.36741792718746,13.840188659812613,201.01395463943481,32.33215107021378,1700000,-372.3217,100,25851.26125407219,4.094588279724121
170,210.6729052066803,-9.272785759903183,3.8061444759368896,4.584995432764913,0.01101631,0.018960952758789062,207.25962901115417,15.804013315058311,13.886952560943183,203.03475761413574,21.059910681924432,1710000,-347.7381,100,26061.951798200607,3.392582893371582
171,213.27070212364197,7.027015511839966,3.7585813999176025,3.1592407165772927,-0.0036242951,0.015685081481933594,210.51958203315735,16.403462950782004,14.115424315542594,206.31815147399902,21.170251216901157,1720000,-11.548259,100,26275.246970891953,2.7346596717834473
172,213.69602012634277,0.37006690558124483,3.858823776245117,3.725562710466999,0.018640107,0.020498037338256836,210.08197808265686,16.292979530510962,14.17369593048575,205.79092144966125,21.097373664862243,1730000,-0.88838416,100,26488.964502096176,3.593168020248413
173,205.3424961566925,6.685618244060967,3.7905099391937256,3.158009330556857,0.004938098,0.02010798454284668,201.17152619361877,16.143504769450953,14.089370876775353,196.9633915424347,19.83094749692432,1740000,-0.089975424,100,26694.32754588127,4.149544954299927
174,205.21766018867493,4.1837566008801295,3.8111886978149414,3.324881119286763,-0.01130955,0.022539138793945312,201.81453800201416,16.505023724865147,14.318697847604586,197.57048630714417,21.81896884243032,1750000,0.0012372147,100,26899.59127521515,3.379194974899292
175,211.37453269958496,7.377026110039782,3.825183153152466,3.302429161427329,0.010614957,0.023415088653564453,206.83975410461426,16.64747699292243,14.313426739841903,202.58861446380615,22.457761599106068,1760000,0.010790277,100,27110.985153913498,4.510564804077148
176,219.05237412452698,-6.0346984688176395,3.8304309844970703,3.6149337475053405,-0.004444942,0.022677898406982422,215.48315691947937,16.299970017425533,14.087287552624186,211.2368381023407,21.348232854753192,1770000,-0.010351111,100,27330.14335489273,3.5434370040893555
177,210.4211230278015,-4.907288991794103,3.776500701904297,3.278713360605367,-0.0069836243,0.13047122955322266,206.6463179588318,16.276161774338973,14.101650571827587,202.433030128479,19.196964793613873,1780000,-0.015387407,100,27540.585538864136,3.6436498165130615
178,219.83936882019043,7.057516528123702,3.830411195755005,2.8920770484279434,0.006865384,0.019484758377075195,215.86590600013733,17.109393761307885,14.70386750859783,211.62113404273987,20.360287861453,1790000,0.0027833206,100,27760.44523501396,3.9518332481384277
