train-AverageReturn,LossAfter,train-MinReturn,train-MaxReturn,LossBefore,Time-Optimization,train-EnvExecTime,train-NumTrajs,n_timesteps,Time-Sampling,Time,Itr,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-SampleProc,train-PolicyExecTime
75.34542778744142,-1.5759354,34.66652067801161,86.11616253446408,-0.0073126648,2.564725160598755,4.630516290664673,100,1690000,110.93135595321655,27295.782857894897,168,113.5189859867096,104.22122983908814,6.597851201603676,0.020555973052978516,105.87977814674377
75.07663353542796,-1.5304224,65.34236377078513,87.23015677657719,-0.010530472,2.614665985107422,4.458388805389404,100,1700000,104.93311214447021,27403.37570476532,169,107.56947898864746,103.49699890112487,4.8714522510694644,0.01984691619873047,100.06618285179138
75.84210767703648,-1.5413277,58.20587078443165,86.66013986211617,-0.009399414,2.4003870487213135,4.468861818313599,100,1710000,105.63810801506042,27511.455429792404,170,108.05923795700073,105.62080397197397,5.183540887235124,0.01941704750061035,100.78454661369324
75.92118988721039,-1.5445939,63.99874805621505,101.20253817298278,-0.002253943,2.7201552391052246,4.61077356338501,100,1720000,106.16246604919434,27620.401304721832,171,108.92542386054993,105.61101206030767,5.166180169151295,0.04149198532104492,101.16756296157837
75.6745128721333,-1.5124719,33.51962516430146,116.91095757256542,-0.010275342,2.7363290786743164,4.4664788246154785,100,1730000,102.64936804771423,27725.827492952347,172,105.40780401229858,104.98278744461346,7.531535176112132,0.019761085510253906,97.7948546409607
75.87009645809394,-1.4959813,59.65297339590412,86.15317611740527,0.010343652,3.0016140937805176,4.657102823257446,100,1740000,103.77643489837646,27832.65339398384,173,106.80674600601196,105.37408874580181,5.268728549190013,0.02503180503845215,98.71025967597961
76.31408653034015,-1.4191314,59.86793379510117,85.91793984447624,-0.01331201,3.0545010566711426,4.707549571990967,100,1750000,106.700599193573,27942.455951929092,174,109.77767705917358,106.38822219936569,4.933422942709809,0.020053863525390625,101.57821679115295
76.69469872871151,-1.2076792,51.42389523028061,87.44982402130788,-0.015762717,2.6622982025146484,4.639178276062012,100,1760000,106.26378011703491,28051.436909914017,175,108.95124578475952,107.33269099990407,5.908578911668021,0.023386001586914062,101.23030138015747
75.20695758775732,0.5575979,33.67368138998942,85.56435443756645,0.004705976,2.5657129287719727,4.495487451553345,100,1770000,104.72305083274841,28158.771865844727,176,107.31321501731873,103.88552802007642,6.756018923551068,0.024113893508911133,99.83735370635986
75.2799936617936,-0.45921338,46.006214304191694,86.79776666925247,0.040428735,3.0003528594970703,4.6300952434539795,100,1780000,108.90001010894775,28270.71469283104,177,111.92327499389648,103.8686424955286,6.963655521801509,0.019939184188842773,103.88160848617554
