LossAfter,train-PolicyExecTime,train-NumTrajs,train-StdReturn,n_timesteps,Time-SampleProc,Time-Sampling,Time,ItrTime,train-AverageDiscountedReturn,train-MaxReturn,train-AverageReturn,train-EnvExecTime,Time-Optimization,LossBefore,Itr,train-MinReturn
-0.24805361,167.21905255317688,100,8.159538703397223,1960000,0.021020174026489258,171.27873992919922,28224.025413036346,174.49388122558594,29.2033202398182,32.336412641913206,19.961234500371514,3.654668092727661,3.1921801567077637,-0.0012297577,195,-6.634005186107759
-0.28499624,181.0072786808014,100,7.952958131165225,1970000,0.019016265869140625,185.07396793365479,28412.28093791008,188.23058891296387,32.85486430519439,32.11647378526455,21.80460419274142,3.666717529296875,3.1363167762756348,0.011957166,196,-7.527693728674243
-0.28902432,174.72503972053528,100,7.685035019968288,1980000,0.019294023513793945,178.74343514442444,28594.925284147263,182.62247920036316,29.23911710618017,32.17549225276796,19.80520704283924,3.620908737182617,3.858445882797241,0.014175159,197,-5.856022478512188
-0.33339557,157.91196012496948,100,7.331187707029657,1990000,0.02233600616455078,161.869793176651,28760.51991915703,165.5720398426056,30.519438274768486,31.909122553925283,20.31080915308838,3.5573935508728027,3.6783900260925293,0.009244708,198,-3.7009773721367663
-0.39710963,144.45506286621094,100,7.122802106125002,2000000,0.01817178726196289,148.48785185813904,28912.58024430275,152.0386528968811,30.702366539594728,30.936338644137518,20.952462405654206,3.5976667404174805,3.5307462215423584,-0.0019546875,199,-4.5651980319998975
-0.42875597,151.37563705444336,100,6.569003980067576,2010000,0.02794504165649414,155.35196685791016,29071.311430215836,158.71007990837097,31.74216632912177,31.414247382794827,21.321090335633127,3.593606472015381,3.329808235168457,0.015722552,200,-3.359248009623618
-0.52230686,153.17788982391357,100,6.877235600028644,2020000,0.01832294464111328,157.0956859588623,29231.33146905899,160.00249004364014,29.652565621166964,30.81116021651982,20.205071475847824,3.5289559364318848,2.8881568908691406,-0.017015176,201,-4.134607697513025
-0.555816,152.80281114578247,100,6.580774251680895,2030000,0.020768165588378906,156.72752690315247,29391.740011930466,160.36880207061768,32.5853879157529,30.965491229074676,21.952413889121267,3.5394179821014404,3.6195130348205566,0.0012388427,202,-4.641989000633259
-0.6127547,153.17050528526306,100,6.469666776417825,2040000,0.019218921661376953,157.264484167099,29552.706653118134,160.9450559616089,30.498429345983226,30.66773626630893,20.956939674406044,3.6991701126098633,3.6608078479766846,-0.0047569517,203,-1.7637731508469168
-0.6357971,164.7316164970398,100,7.465658000875239,2050000,0.019852638244628906,168.7018277645111,29724.57053899765,171.84209489822388,31.02715052772709,31.23496247337901,21.1778930395176,3.5805106163024902,3.1200358867645264,0.0052804993,204,-5.840276453916406
-0.6045971,162.3885533809662,100,8.126886342725195,2060000,0.018522977828979492,166.35564804077148,29893.893213033676,169.30256271362305,29.430120036449434,33.38902570544527,19.948984437651458,3.5783803462982178,2.9260711669921875,-0.007995764,205,-7.682169923516192
-0.7097137,164.60892271995544,100,6.241119303546314,2070000,0.01891779899597168,168.6482207775116,30065.811327934265,171.89741587638855,31.547052467433073,30.427154158302496,21.226936946903344,3.620800018310547,3.2283530235290527,0.002384601,206,-6.940343054940942
-0.77834934,161.1225655078888,100,6.453222193129486,2080000,0.01862502098083496,165.22084403038025,30234.127177238464,168.29538369178772,31.33236993530128,32.35178820345681,21.648330464386262,3.7089474201202393,3.055572986602783,0.0076426817,207,-0.7457669321335167
-0.91221327,161.62509107589722,100,5.910288838651294,2090000,0.019273996353149414,165.75582194328308,30402.777199983597,168.63025832176208,32.77413604687518,29.381573670599874,22.10150139248102,3.7283082008361816,2.8538849353790283,-0.018557655,208,-5.221686791661511
-1.0250648,159.87044405937195,100,5.467947330587149,2100000,0.019236087799072266,163.92989897727966,30570.86703824997,168.06817173957825,31.89253297968355,33.144433263822094,21.95736639175707,3.663566827774048,4.117382049560547,-0.0025636535,209,6.283069965761312
-1.0097928,159.54445552825928,100,6.508256317362133,2110000,0.019240856170654297,163.57034277915955,30737.15479207039,166.2657814025879,31.092546089698473,30.88469239735643,21.454416498942223,3.633774757385254,2.675408124923706,0.007848441,210,-2.871282468603215
-1.0685309,161.19236707687378,100,6.932293615808082,2120000,0.01923513412475586,165.23135113716125,30905.65111899376,168.44999814033508,29.876445341510863,31.767200353799225,20.69477138425579,3.64945125579834,3.1981050968170166,0.0007223877,211,1.421688372493141
-1.2155252,156.86552333831787,100,5.390790423013511,2130000,0.02492499351501465,160.90330028533936,31069.31009912491,163.63706612586975,33.20258326647912,31.05877084418918,22.855004995481167,3.624508857727051,2.708132028579712,-0.004639752,212,2.2322328662290998
-1.2452384,155.11023473739624,100,6.442181849613731,2140000,0.018978118896484375,159.10755610466003,31231.593882083893,162.26255297660828,31.467775777317016,33.303142106154645,21.641012620527523,3.605576515197754,3.1347031593322754,-0.002210144,213,2.924588453706431
-1.260209,153.3477966785431,100,6.831277413473897,2150000,0.019845962524414062,157.4265856742859,31392.589482069016,160.97521781921387,32.26613198250659,31.085658586925188,22.261753241597955,3.6737470626831055,3.5284030437469482,-0.010454571,214,-4.941027093226126
-1.2778174,173.75043630599976,100,6.603686546554661,2160000,0.020112037658691406,178.12137484550476,31573.79103899002,181.18097686767578,31.19869490371504,30.98360729841791,21.61760387608333,3.937927722930908,2.98100209236145,-0.0011934388,215,-1.9894128349996127
-1.2810751,174.9923894405365,100,6.788760332484691,2170000,0.02077794075012207,179.39439582824707,31756.55082798004,182.73828506469727,32.28270670181541,31.447056294255702,22.196198456433518,3.9146952629089355,3.3223531246185303,0.0042726914,216,-6.24835768889329
-1.1230091,151.8954255580902,100,5.30380129281195,2180000,0.023392915725708008,156.00391030311584,31915.884105205536,159.3144109249115,32.47305091132964,31.28212085771318,22.41102500276624,3.7141315937042236,3.2850449085235596,0.008423506,217,2.2507290836076708
-0.41945487,149.53006720542908,100,5.3918975720040745,2190000,0.025660991668701172,153.65785670280457,32073.203399181366,157.29850697517395,32.30099426796862,31.31890299307581,22.651336735737377,3.722454071044922,3.6144509315490723,0.005740542,218,6.2692779751754815
-1.3588982,149.12681460380554,100,6.126765966280163,2200000,0.03004598617553711,153.25915598869324,32229.562370061874,156.3415470123291,31.720640880208016,31.10664968403595,22.010123135122523,3.70394229888916,3.051730155944824,0.0032561065,219,-6.821852249642532
-1.2561932,145.1170461177826,100,6.348686938032597,2210000,0.023322105407714844,149.19068789482117,32381.111274003983,151.52752494812012,32.53778899576214,31.792741624539513,22.620596603494164,3.677889823913574,2.312164068222046,0.0054313904,220,-6.0217967236631065
-1.3879348,143.10637044906616,100,6.026379694306427,2220000,0.08883404731750488,147.2064712047577,32531.266974925995,150.13488602638245,30.980725237737875,31.91071126334953,21.644007278761872,3.7093100547790527,2.8382608890533447,-0.012117852,221,6.2945939393806665
-1.2265521,142.41525220870972,100,5.271985307865915,2230000,0.018973827362060547,146.50101017951965,32680.884606838226,149.59662008285522,33.1424785675313,32.15062934260012,22.88081002629382,3.6789722442626953,3.075314998626709,0.0004925232,222,8.812346808574876
-1.431577,141.6821460723877,100,5.335761319317533,2240000,0.022607088088989258,145.70821118354797,32829.33379101753,148.4297318458557,33.04433611316725,29.795353921573778,22.693269639381306,3.6301627159118652,2.694786787033081,0.0012785248,223,0.22698447282903456
-1.4458004,134.98670291900635,100,5.745419630227887,2250000,0.022249937057495117,139.06386590003967,32971.244450092316,141.88964796066284,32.81958909623049,30.968690375046485,22.787043937813642,3.680938720703125,2.8018970489501953,-0.0026738518,224,-1.221084310692977
-1.4145557,126.1571536064148,100,5.175955250055173,2260000,0.020977020263671875,130.24472784996033,33103.86348795891,132.5978398323059,32.494064282232195,33.45672519103945,22.68349432407115,3.688924789428711,2.3305280208587646,-0.0030462546,225,10.444060775943877
-1.4507871,110.95866298675537,100,5.715093798802343,2270000,0.025567054748535156,115.00226783752441,33221.94292116165,118.05717778205872,32.2829920631477,32.77069839500668,22.19400080739529,3.6488165855407715,3.0272769927978516,-0.0014945511,226,4.090860089121891
-1.3659484,100.09400820732117,100,6.037778562830249,2280000,0.02059197425842285,104.12104892730713,33328.6978290081,106.73381018638611,31.31831465739005,31.38525007128235,21.709167782563785,3.6192116737365723,2.5917320251464844,-0.0028020875,227,-2.1440780445378613
-1.4483172,93.88404726982117,100,4.649226843780161,2290000,0.020589113235473633,98.03446197509766,33429.418957948685,100.70191311836243,33.20665577910769,30.164924241774738,23.059252704341137,3.747802734375,2.6463937759399414,-0.008932842,228,7.8665077651705015
-1.4437313,85.97138500213623,100,4.852649429983866,2300000,0.01907825469970703,90.14161205291748,33521.73519825935,92.29619479179382,33.72908299606861,32.478312030598964,23.52212883531888,3.7668323516845703,2.135133981704712,-0.004097348,229,11.224939514922214
-1.4198865,87.41459822654724,100,5.303336414903272,2310000,0.0183260440826416,91.62258982658386,33615.53019618988,93.77456593513489,33.23388996144852,30.828110548428562,23.26862591139568,3.805755853652954,2.131885051727295,-0.016968561,230,7.737842448657653
-1.3760242,88.6815996170044,100,5.939005261524928,2320000,0.020360231399536133,92.92688703536987,33710.94229006767,95.39131116867065,33.303259218792235,31.691474094506184,23.148348485655312,3.8365728855133057,2.443251132965088,-0.008079001,231,-1.6690736241426516
-1.2497246,86.12471604347229,100,6.099388842733873,2330000,0.019756078720092773,90.17101073265076,33803.46113824844,92.4964542388916,32.425172250493915,30.740896395002846,22.383806157145,3.652365207672119,2.305053949356079,0.0016827171,232,-3.56642158504652
-1.2741787,82.65701484680176,100,4.706228418418362,2340000,0.021470069885253906,86.80730319023132,33892.60930395126,89.12146210670471,33.209411564995655,30.619480719898593,23.405363160617725,3.755741834640503,2.291973829269409,0.0045394623,233,8.35527010780005
-1.2435684,83.78112006187439,100,4.898511044798095,2350000,0.01880788803100586,87.90495777130127,33982.844491004944,90.21440196037292,34.02461922714002,32.387244673362424,23.948825350923062,3.6875791549682617,2.2902991771698,0.006033847,234,9.788264827057342
-1.261525,82.67177867889404,100,4.622097196639958,2360000,0.019004106521606445,86.89653491973877,34072.42856001854,89.56415224075317,33.237120440240496,32.01748842889903,23.160239720735458,3.8304667472839355,2.64776611328125,-0.0054379944,235,12.569957074286883
-1.158037,83.00949931144714,100,5.724228151525726,2370000,0.019621849060058594,87.13543128967285,34161.7644841671,89.3167610168457,32.81527784501545,30.572423719218467,23.017463890518503,3.7269749641418457,2.1603188514709473,0.016182946,236,2.599209912090945
-1.045711,82.3121325969696,100,4.914127016688199,2380000,0.019127845764160156,86.60918092727661,34250.48584794998,88.70089817047119,32.70443582324228,30.66269355761316,22.97020115871856,3.7062439918518066,2.0711398124694824,0.012979393,237,9.808847127834913
-0.7701987,82.25832033157349,100,5.532133166487274,2390000,0.01903820037841797,86.59148097038269,34339.10722017288,88.60048270225525,32.56525495826087,31.207299457052965,22.874504063859213,3.935067892074585,1.988563060760498,-0.0011023926,238,8.713428251642272
-0.7274747,80.98223876953125,100,4.93629047381099,2400000,0.036489009857177734,85.3659200668335,34428.64228129387,89.51450490951538,34.02195111517698,31.662041129678943,23.879714266537363,3.974571704864502,4.110250234603882,0.009700223,239,8.810620895545389
-0.9878459,80.61852645874023,100,6.007989053254479,2410000,0.02063298225402832,84.94419002532959,34515.71996688843,87.05769896507263,32.46161656262043,31.860179337193205,22.654279721518332,3.925766944885254,2.0924501419067383,0.008592422,240,-3.898211179568509
-0.99140596,81.35086107254028,100,4.3785729315799635,2420000,0.019182205200195312,85.46804404258728,34603.318089962006,87.57741785049438,33.89206261439135,31.41101738478837,23.731988371219295,3.7137577533721924,2.0898449420928955,0.012562062,241,13.41873773383038
-0.9165559,80.83157873153687,100,5.155397944418744,2430000,0.020654916763305664,84.97244691848755,34690.477382183075,87.13841009140015,33.127922124006226,30.036624571127593,23.310337065826513,3.7229981422424316,2.1449573040008545,-0.010835574,242,7.417439030196855
-0.9286733,80.79210448265076,100,4.7751188229101516,2440000,0.01915287971496582,84.94766283035278,34777.577579021454,87.07973289489746,33.275899981372326,30.29434615635533,23.542821798541695,3.7422049045562744,2.112504005432129,-0.016200168,243,10.047375642801605
