train-EnvExecTime,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,train-MaxReturn,n_timesteps,Time-SampleProc,Time-Sampling,Itr,train-MinReturn,train-NumTrajs,Time-Optimization,ItrTime,Time,train-StdReturn,LossBefore,train-AverageReturn
3.849982261657715,101.35295486450195,-0.0062450683,16.929763478107326,20.508906569381292,1720000,0.02149200439453125,105.6217668056488,171,6.614995404026049,100,2.5734472274780273,108.22335386276245,32609.31390094757,3.0490786089245887,-0.006156497,14.502255880951784
3.861525774002075,101.59953331947327,0.0047344733,16.940940683147943,21.627929128083633,1730000,0.01850581169128418,105.88355875015259,172,7.096218360793606,100,2.4934866428375244,108.39689588546753,32717.732276916504,3.1728092412397015,0.0049165757,14.498528685835238
4.363447666168213,126.52232074737549,-0.016576141,17.448973106701263,22.318879848970713,1740000,0.18349075317382812,131.6377317905426,173,6.712123074525769,100,2.7844038009643555,134.60856294631958,32852.36192202568,3.1070224932766934,-0.015667368,14.808288084710014
4.106571912765503,110.47526383399963,-0.015234878,17.197981738987817,21.24839586367122,1750000,0.02253103256225586,115.02748012542725,174,6.346102236467152,100,2.649862289428711,117.70056796073914,32970.09042572975,3.216867112277979,-0.015244572,14.72969161035265
3.9590988159179688,105.50496315956116,0.0014169525,17.352308209984844,22.437507316098333,1760000,0.019092082977294922,109.9068968296051,175,7.973448768789152,100,3.0729949474334717,113.00040888786316,33083.10987377167,2.911425565015168,0.0026821564,14.70059894624728
3.9384608268737793,101.35134863853455,2.3614502e-05,17.160147273626652,21.91193407767986,1770000,0.021269798278808594,105.71883225440979,176,6.889558800446868,100,2.7395970821380615,108.48117780685425,33191.60962677002,3.228130386118328,-0.000119577024,14.701168554382678
4.43685507774353,7249.518620491028,0.013342062,17.132183566803064,22.569539810634502,1780000,0.06276178359985352,7254.562914848328,177,7.642459588441665,100,3.7342488765716553,7258.360944747925,40449.99228286743,3.0233935320651226,0.01338764,14.637009952510294
4.039297819137573,132.7594187259674,-0.0040731966,16.713851412831264,20.694426730125937,1790000,0.02681708335876465,137.24076914787292,178,8.44677130714293,100,3.0196611881256104,140.2876479625702,40590.34931778908,2.827334792198779,-0.0038668823,14.332334156327544
4.1272804737091064,155.87787795066833,0.0045689577,17.095023637792643,22.532276373316293,1800000,0.04688906669616699,160.46979188919067,179,7.329663460938059,100,2.7617380619049072,163.27909302711487,40753.649565935135,3.025046392688226,0.0047134995,14.58906540569368
3.9798178672790527,133.81962704658508,0.001186914,17.428948855954342,21.232708109579423,1810000,0.02221202850341797,138.2362449169159,180,6.327040974702722,100,2.6552510261535645,140.9145212173462,40894.59057688713,3.1017962366201184,0.0013792481,14.874113384056004
4.009809255599976,126.30515766143799,-0.013095132,17.872548246873002,23.483290183888037,1820000,0.021156787872314453,130.74470591545105,181,6.6966730411439555,100,2.7995729446411133,133.5657889842987,41028.17730474472,3.043049410127619,-0.012788574,15.031065721439655
4.341820240020752,220.50968527793884,-0.00045325622,17.15360096921691,20.588148931326522,1830000,0.0345759391784668,225.3874650001526,182,8.170058114228928,100,3.657945156097412,229.08330011367798,41257.28069281578,2.717212934412745,-0.0002015503,14.649309119297676
