train-AverageReturn,train-PolicyExecTime,LossBefore,Time-Sampling,Time-Optimization,train-MaxReturn,Time,train-StdReturn,ItrTime,Itr,LossAfter,n_timesteps,Time-SampleProc,train-MinReturn,train-EnvExecTime,train-AverageDiscountedReturn,train-NumTrajs
-236.94385759999,20.855026721954346,0.0030508668,24.93681287765503,1.6200120449066162,-156.10473879340304,1404.3552038669586,26.332708865794388,26.578190088272095,45,-0.0011687652,460000,0.01995992660522461,-288.76982965494875,3.6211702823638916,-435.3832061616161,100
-241.2605761588577,23.07265877723694,-0.029022686,27.324630975723267,1.4577159881591797,-179.10285169036436,1433.1806371212006,22.497620586411585,28.803774118423462,46,-0.040520452,470000,0.019540786743164062,-300.75868082583565,3.818345308303833,-444.65824269762254,100
-240.2706321862797,20.7068510055542,-0.002227948,24.707125902175903,1.6314208507537842,-173.08276641628564,1459.562852859497,23.420384564760766,26.360668897628784,47,-0.0050695282,480000,0.020621776580810547,-292.6834772557623,3.5855047702789307,-442.3753643119733,100
-232.41951960803934,21.26740050315857,-0.017474234,25.363462924957275,1.6057689189910889,-128.18121783719394,1486.5737161636353,28.73556362264946,26.990117073059082,48,-0.024860177,490000,0.019450902938842773,-282.3562928144507,3.657261610031128,-428.74438397712686,100
-240.6557295621225,20.77042508125305,-0.004778458,24.797274827957153,1.6139287948608398,-179.43709285871776,1513.0270659923553,19.95095290560158,26.431572914123535,49,-0.0067053344,500000,0.019943952560424805,-280.95436737322007,3.618030548095703,-441.7472891665386,100
-239.20881685180902,20.965163707733154,0.038326077,24.997257947921753,1.5927410125732422,-180.27191426418773,1539.661276102066,21.93934427255691,26.61350393295288,50,0.03442891,510000,0.02245783805847168,-282.25303202053686,3.61129093170166,-438.65012929447136,100
-235.81137964195597,20.957780122756958,0.0005308472,25.066823959350586,1.6314349174499512,-146.3016520018101,1566.4004130363464,27.795935105057893,26.717582941055298,51,-0.0077137453,520000,0.018939971923828125,-288.4817404857707,3.679020404815674,-433.9113473130726,100
-230.95836075079532,20.82125997543335,-0.01113681,24.86507487297058,1.6132218837738037,-155.54985041155004,1592.922758102417,27.38028380765433,26.498440980911255,52,-0.01996916,530000,0.019744873046875,-280.1818569929694,3.628185510635376,-425.34468527209606,100
-238.60044436872298,26.043680906295776,0.009179687,30.16609811782837,1.6098761558532715,-168.34733900699604,1624.7405018806458,25.48670785597236,31.796772718429565,53,0.007965069,540000,0.019406795501708984,-286.7994117755956,3.699397087097168,-439.4331651265344,100
-236.83010977650778,20.866041898727417,0.008198731,24.971546173095703,1.6343669891357422,-177.2827703590993,1651.3886291980743,25.291858567649296,26.626967906951904,54,0.005645877,550000,0.01957082748413086,-292.3096966099326,3.680666208267212,-434.53321330452934,100
-239.76646719199323,24.855382442474365,-0.026739068,29.204991817474365,1.6688640117645264,-146.07990241147593,1682.3046679496765,21.439243729044072,30.89463710784912,55,-0.03405778,560000,0.019431114196777344,-286.4705735608309,3.9009196758270264,-440.36695525848904,100
-238.36453561104562,20.698335886001587,0.008692978,24.693270921707153,1.537734031677246,-158.89174335667548,1708.5775380134583,25.482269208458366,26.251359939575195,56,0.006738501,570000,0.019958972930908203,-292.5069964887443,3.582091808319092,-437.3667236066955,100
-240.2821563031239,20.893958806991577,-0.010657538,24.92437195777893,1.6480729579925537,-147.3626945381187,1735.1940870285034,27.95209595435848,26.595166206359863,57,-0.014638456,580000,0.021246910095214844,-286.3823894339443,3.604901075363159,-441.3920223966561,100
-242.87845175957563,21.07188057899475,0.020211237,25.155344009399414,1.6116609573364258,-170.3843549331365,1762.0043931007385,23.91834526916514,26.787764072418213,58,0.008404443,590000,0.019344091415405273,-290.0334186102895,3.660078287124634,-444.54102160718924,100
-240.27632153397693,20.953714847564697,-0.014482181,25.060032606124878,1.4323208332061768,-147.61537940088797,1788.5396580696106,25.233172422616434,26.513279914855957,59,-0.023805449,600000,0.020144224166870117,-286.0226402351795,3.6808230876922607,-441.9424696526065,100
-238.67465374463933,20.913631439208984,-0.016669774,24.926527976989746,1.6433329582214355,-114.03857416071891,1815.1526219844818,30.670893817515708,26.591073989868164,60,-0.024037937,610000,0.019804000854492188,-298.0348476904294,3.595395803451538,-437.65580285621473,100
-235.63436343767492,21.00338864326477,0.016161762,25.08149480819702,1.621694803237915,-179.2883769023775,1841.897451877594,22.601778338113984,26.723235845565796,61,0.011915665,620000,0.019627094268798828,-285.23742380467195,3.6551411151885986,-434.47081469960807,100
-233.96998594053622,20.944299697875977,0.0056141173,24.973434686660767,1.6340360641479492,-156.33128448104654,1868.547147989273,24.60553390908456,26.628678798675537,62,0.004353345,630000,0.019877910614013672,-279.41449000194444,3.615016222000122,-430.89600417300966,100
-237.01456286492785,21.035675048828125,-0.0131418975,25.062094926834106,1.4735920429229736,-163.72304052358473,1895.1260249614716,23.339447055288588,26.55699896812439,63,-0.0162203,640000,0.019840002059936523,-281.9401785215581,3.6002519130706787,-434.45796455331265,100
-235.3237781696824,22.277836322784424,-0.00885435,26.399744987487793,1.6183197498321533,-158.43977451807487,1923.1928811073303,24.416190510891607,28.040158987045288,64,-0.0104640275,650000,0.020594120025634766,-285.2633563379785,3.699309825897217,-433.4305813214324,100
-239.07442763669206,20.88343834877014,0.012869568,24.949172973632812,1.640289068222046,-110.41127399864321,1949.8297460079193,26.89308981726647,26.615784168243408,65,0.009959027,660000,0.02593207359313965,-289.78325029286987,3.602616548538208,-438.8861046523896,100
-236.3249129778966,19.69026207923889,0.016757548,23.7355477809906,2.207596778869629,-149.40512379862216,1975.8143718242645,26.323644161034167,25.96391987800598,66,0.01190993,670000,0.020371198654174805,-283.28995196606047,3.6255834102630615,-435.4136400522529,100
-236.9845789016341,20.348498582839966,-0.012276185,24.372169971466064,1.4528861045837402,-172.00056693987725,2001.682392835617,25.260794812273527,25.84700608253479,67,-0.017239317,680000,0.021147966384887695,-295.41269914474924,3.60428786277771,-435.86645540195445,100
-238.0322286248935,21.856396436691284,0.002193602,25.94757390022278,1.6191279888153076,-154.55623996152536,2029.2938997745514,24.83283099137593,27.589977979660034,68,-0.0071183946,690000,0.018928050994873047,-284.2082835274961,3.673992872238159,-439.37831847173914,100
-237.71796042553578,20.727179288864136,0.038112152,24.83586311340332,1.4924180507659912,-152.35913557774307,2055.663946866989,25.204099573384653,26.34906005859375,69,0.033929244,700000,0.019421815872192383,-292.50511635254605,3.6889467239379883,-437.55296833667586,100
-238.38781411689928,21.061744213104248,0.029730322,25.161848783493042,1.5766756534576416,-170.73968356627915,2082.4447288513184,26.588470071415,26.759416103363037,70,0.026853254,710000,0.01946401596069336,-291.82169968315964,3.6796653270721436,-437.7995683871501,100
-238.7625611671449,21.37253761291504,0.0038210815,25.411442041397095,1.6458680629730225,-173.16513036999766,2109.545823097229,25.65358515049058,27.07979106903076,71,-0.0039627412,720000,0.021058082580566406,-299.4567220669995,3.6142923831939697,-438.19563017597875,100
-237.20171247143796,20.755396604537964,-0.0025150192,24.811721801757812,1.6445739269256592,-156.94794928108993,2136.0683739185333,24.838003020595572,26.501121044158936,72,-0.014084861,730000,0.01973891258239746,-288.8430132191585,3.6008107662200928,-435.34719963664475,100
-240.90068111902497,21.17053461074829,0.026240757,25.252354860305786,1.6414060592651367,-178.13289867244123,2163.0047011375427,23.884011941496304,26.915048122406006,73,0.022185132,740000,0.020869731903076172,-305.20645045039197,3.662052631378174,-440.8673554836962,100
-240.0580159173108,20.541424036026,-0.027953742,24.555465936660767,1.5827817916870117,-172.43541207482716,2189.18363404274,24.741519904454407,26.158015966415405,74,-0.031819366,750000,0.019395828247070312,-291.0174805513487,3.5963199138641357,-441.6280335689369,100
-235.46951780234247,23.20425510406494,0.011819488,27.391295909881592,1.8248090744018555,-149.94272944758148,2218.439705848694,22.366395873512733,29.235238075256348,75,0.0077322614,760000,0.018716812133789062,-288.56176613527333,3.762019634246826,-434.6369793555342,100
-235.2751657745143,22.614468574523926,0.031727534,26.75170612335205,1.6607849597930908,-169.6312608142386,2246.8938789367676,25.278965706852865,28.43328285217285,76,0.03182206,770000,0.019448041915893555,-279.57667859418376,3.7153372764587402,-432.87863761778476,100
-235.02890544174303,22.02078104019165,0.0074472167,26.146727085113525,1.6202492713928223,-148.26215123756987,2274.7026529312134,26.837947125148673,27.78682518005371,77,-0.0035985778,780000,0.019372940063476562,-283.79171284813737,3.7084829807281494,-433.2292689595772,100
-234.29034046225257,22.834879159927368,-0.0067047332,27.019551038742065,1.6833999156951904,-148.23550761783102,2303.4475259780884,26.8830276351887,28.723716259002686,78,-0.008131598,790000,0.0193328857421875,-290.9435076730434,3.7593226432800293,-431.9170148223877,100
-241.52683118413148,46.35441851615906,-0.018058935,50.94086003303528,1.6751999855041504,-183.0484255486583,2356.112678050995,21.27055869636546,52.642592906951904,79,-0.03101054,800000,0.025099754333496094,-278.16246276743664,4.139866352081299,-442.80881965287443,100
-237.94266632041024,24.391854763031006,0.0041459473,28.586941242218018,1.6588318347930908,-169.3772255142562,2386.4040229320526,23.363823219033343,30.26784372329712,80,0.0020993652,810000,0.020888090133666992,-292.4979143993146,3.765852689743042,-439.06299592646224,100
-236.69205689143178,21.166667461395264,0.018258289,25.306913137435913,1.4347572326660156,-149.23997163694727,2413.1861579418182,26.3713518919226,26.76076602935791,81,0.008793513,820000,0.018691062927246094,-285.4479918008468,3.702535629272461,-436.01873400678676,100
-238.435660698588,20.954062938690186,0.010434338,25.13881802558899,1.5980329513549805,-167.598595845152,2439.966022014618,23.21176938187318,26.758076906204224,82,-0.0013729797,830000,0.019827842712402344,-299.70040064414525,3.754392385482788,-438.80757134355207,100
-239.11696535930608,20.84812569618225,0.016949946,24.909053087234497,1.6032681465148926,-178.06103229741493,2466.5223309993744,25.551473046348757,26.535095930099487,83,0.014548207,840000,0.019863128662109375,-299.56562464514593,3.639920711517334,-438.6741207730563,100
-235.18906463565557,20.794286966323853,0.013296277,24.89156484603882,1.633401870727539,-143.57782669456367,2493.0979340076447,25.988332538687818,26.546310901641846,84,0.008185107,850000,0.01963496208190918,-288.51204392787923,3.6685874462127686,-433.45732581877456,100
-235.4836463525948,21.121256351470947,-0.015963873,25.258678913116455,1.4689772129058838,-173.6804527679289,2519.869959115982,25.37846036511222,26.750866174697876,85,-0.040821258,860000,0.021800994873046875,-286.06980203271064,3.709543228149414,-434.79228732790557,100
-239.0043860379038,20.928717374801636,-0.025246345,25.04637122154236,1.5830228328704834,-157.16647216975716,2546.5464339256287,26.74387520989425,26.655256748199463,86,-0.017855346,870000,0.020515918731689453,-289.04068183700474,3.6860439777374268,-439.0400075443576,100
-240.72506897629174,20.975464582443237,-0.035720233,25.090040922164917,1.6022391319274902,-119.03787361156917,2573.2807688713074,27.448519974849432,26.712798833847046,87,-0.040169787,880000,0.020075082778930664,-287.7551839214782,3.6887052059173584,-441.505459144723,100
-237.2433527963297,25.217358827590942,-0.023173517,29.500919818878174,1.6281142234802246,-127.4412532730519,2604.4593408107758,24.986795926147927,31.15703511238098,88,-0.029027997,890000,0.02069401741027832,-284.89363185939146,3.8498988151550293,-437.24858533767184,100
-240.84037274838806,20.930063009262085,-0.014748674,24.993732929229736,1.6365220546722412,-173.93522132186632,2631.1314997673035,23.622866524384722,26.651176929473877,89,-0.018199962,900000,0.019470691680908203,-280.2223445662145,3.646519184112549,-441.9738222246813,100
-236.19778688472698,20.753262281417847,-0.002012787,24.853739023208618,1.4589848518371582,-146.33591334790745,2657.486752986908,25.860864944190624,26.334158897399902,90,-0.0028858338,910000,0.020019054412841797,-291.1316929531465,3.674286127090454,-432.93072882933734,100
-234.69361089214286,21.02279019355774,0.01621474,25.146424055099487,1.604339838027954,-169.53617722494093,2684.2869729995728,26.03309975086798,26.77271604537964,91,0.013150433,920000,0.020374059677124023,-301.2578562577265,3.6968603134155273,-433.5253142132965,100
-239.94963381283873,20.796716690063477,-0.013339447,24.965022802352905,1.647921085357666,-156.3849275250863,2710.942582845688,27.628670980039807,26.63431978225708,92,-0.018458275,930000,0.0198209285736084,-293.4207189743922,3.7493176460266113,-439.9903195054175,100
-241.14249591727318,20.71976351737976,-0.012467914,24.759204149246216,1.4764978885650635,-165.52124058414714,2737.219938993454,25.617153855598296,26.25649905204773,93,-0.012539929,940000,0.019381046295166016,-291.7906282720103,3.6209876537323,-443.35190512863994,100
-240.9785825116874,21.117269277572632,-0.0037999053,25.202726125717163,1.467207908630371,-149.09549641199845,2764.1556289196014,25.382690647912888,26.913992881774902,94,-0.008549905,950000,0.020107030868530273,-284.03116152796736,3.6547093391418457,-443.12429250523036,100
-236.5858539410334,20.545253038406372,0.0045494903,24.651697874069214,1.9165692329406738,-168.0738617174335,2790.7637209892273,23.894225727862704,26.588080167770386,95,0.0015922608,960000,0.019344329833984375,-292.24991215883927,3.683623790740967,-435.47646696913654,100
-239.79710518942227,24.093236923217773,-0.031111578,28.235971212387085,1.4540832042694092,-180.3171722637717,2820.4993398189545,20.907691599709167,29.71480107307434,96,-0.03943981,970000,0.02315497398376465,-280.8396648393735,3.716862678527832,-440.8694690566757,100
-237.75344477200272,20.756150484085083,0.006373474,24.888875007629395,1.596973180770874,-176.14715792393272,2847.0277070999146,23.17121947167099,26.508408069610596,97,-0.0017447021,980000,0.022130966186523438,-298.5492651319941,3.713404655456543,-438.53851687364323,100
-241.59836347406232,20.9409761428833,-0.022445552,25.054489135742188,1.6359093189239502,-175.9532214444885,2873.760078907013,21.553432210679095,26.71129608154297,98,-0.021065224,990000,0.020512104034423828,-294.0564973012817,3.6895978450775146,-442.86868452183376,100
-237.00772629891327,20.925695419311523,-0.0009414856,25.001402139663696,1.6823601722717285,-160.39070758446684,2900.485321044922,24.39534474563187,26.704682111740112,99,-0.004947452,1000000,0.01951909065246582,-278.233921280733,3.6463379859924316,-435.25496283074034,100
-235.93895136162848,21.13298749923706,0.009591198,25.1962411403656,1.4588279724121094,-136.42326475748925,2927.182891845703,26.184835256697376,26.675848960876465,100,0.0051282686,1010000,0.019304990768432617,-292.73755498724546,3.643287181854248,-435.57616240785995,100
-235.92998166693434,20.82993483543396,-0.029262122,24.876874923706055,1.619873046875,-162.79124457181868,2953.722336769104,24.841656032480987,26.51781988143921,101,-0.038842656,1020000,0.019668102264404297,-280.4331446667998,3.626546621322632,-433.1724113521177,100
-237.82186288843764,20.90873885154724,0.022467395,24.984308004379272,1.6373991966247559,-141.52348823574349,2980.3857250213623,26.262763844606383,26.642648935317993,102,0.020994855,1030000,0.0195310115814209,-294.46660763821075,3.6556835174560547,-437.6996666753634,100
-241.92333889856593,20.81420135498047,0.00720979,24.929038763046265,1.4351987838745117,-148.3101233293405,3006.7950139045715,24.852346390739235,26.388541221618652,103,0.0049372343,1040000,0.019627094268798828,-291.6317727554514,3.676813840866089,-444.7842131305559,100
-239.44631700005436,21.289504051208496,-0.0030663568,25.42605996131897,1.46148681640625,-186.35808588306696,3033.733608007431,22.143171998852765,26.909834146499634,104,-0.009534745,1050000,0.021017074584960938,-284.1343106038033,3.7035112380981445,-440.5153959040555,100
-240.50144506994985,20.850862503051758,0.03293305,24.94499683380127,1.6200981140136719,-169.07714795087995,3060.3418021202087,23.63814609553114,26.58580231666565,105,0.030967597,1060000,0.019335269927978516,-286.7979152286132,3.6240346431732178,-441.91881337744576,100
-236.8611514109958,21.133159160614014,-0.0020423247,25.25575089454651,1.691246747970581,-175.78073093294103,3087.3321449756622,25.604086030508768,26.9692440032959,106,-0.006212377,1070000,0.020743131637573242,-286.75785456561727,3.701258420944214,-433.8716765203975,100
-237.10707979965366,22.83441424369812,-0.019948883,27.080522298812866,1.694594144821167,-151.13189565779754,3116.1546750068665,26.087457320887903,28.800220012664795,107,-0.029555878,1080000,0.022748947143554688,-290.3421861385806,3.8074331283569336,-435.3288768650542,100
-238.79030420567884,21.132349491119385,-0.009688489,25.26600980758667,1.5831470489501953,-150.26355856821934,3143.0508058071136,27.99528934188241,26.870359182357788,108,-0.018919306,1090000,0.020757198333740234,-317.0468371126453,3.6874988079071045,-438.2265065658389,100
-241.06726612492233,21.389694690704346,-0.024796814,25.53918695449829,1.638775110244751,-151.78658535191565,3170.270079135895,24.68827186737069,27.198730945587158,109,-0.043731056,1100000,0.02033686637878418,-290.72720265486333,3.727975606918335,-441.92610178389526,100
-235.69794291915815,20.74543046951294,-0.02315963,24.768738746643066,1.459277868270874,-119.34996524661284,3196.542226076126,27.40303430307956,26.249889850616455,110,-0.046480436,1110000,0.02144002914428711,-284.92691346359766,3.6079049110412598,-434.6287490657259,100
-242.13873376844168,22.79614758491516,0.00063585816,26.956400871276855,1.6016650199890137,-164.89738773552642,3225.1536180973053,23.510935691634714,28.590335845947266,111,-0.00849585,1120000,0.0318758487701416,-288.73898264215353,3.7416958808898926,-444.4854983503717,100
-234.53700172770783,21.31567406654358,0.027668487,25.41453194618225,1.6270380020141602,-168.2292018611974,3252.2363181114197,24.372398902460212,27.06199312210083,112,0.011454934,1130000,0.0190279483795166,-288.0647608783564,3.665902853012085,-431.1290828190277,100
-239.57294516570687,20.888670206069946,0.04791033,25.021066904067993,1.7160279750823975,-168.2500104478562,3279.024078845978,22.525263813379155,26.759557247161865,113,0.03566487,1140000,0.020884990692138672,-282.20853418846315,3.701785087585449,-440.64851850729576,100
-239.08589136967956,20.89349913597107,0.03585769,24.987134218215942,1.497891902923584,-183.14130481947478,3305.5525600910187,21.67938400190527,26.506078958511353,114,0.011644,1150000,0.019520044326782227,-291.5924510321515,3.67512583732605,-438.52672150622357,100
-235.37340946990017,20.887983560562134,-0.00471482,24.949989795684814,1.584183692932129,-165.64667373459537,3332.130138874054,24.72229644212797,26.55629301071167,115,-0.038659774,1160000,0.020776033401489258,-289.14691297968113,3.6401898860931396,-432.2959265667383,100
-241.35003803879673,20.81588840484619,0.0102,24.881879091262817,1.6403048038482666,-185.8627731325996,3358.696385860443,20.660721272270536,26.544484853744507,116,-0.032451227,1170000,0.0208890438079834,-279.4273116541807,3.647106170654297,-444.30299580250806,100
-237.31795669405798,21.342079639434814,-0.034025673,25.473292112350464,1.6218159198760986,-106.91647307816878,3385.836523771286,28.341799471010418,27.117679834365845,117,-0.11031904,1180000,0.021126985549926758,-284.7447537732468,3.708953380584717,-435.8655467282268,100
-237.90530580548003,23.263326168060303,0.00049608154,27.525564193725586,1.6152770519256592,-166.31884299145472,3415.0273480415344,24.143352739439386,29.16654086112976,118,-0.13787453,1190000,0.024956941604614258,-284.7467286419868,3.804701089859009,-438.21757126828663,100
-240.1217089731055,21.111506938934326,0.009420548,25.248138904571533,1.60850191116333,-124.47509044612362,3441.927004098892,26.671183261508244,26.87818694114685,119,-0.22852087,1200000,0.019877195358276367,-293.452025891288,3.694662570953369,-440.9708213081475,100
-237.7583759565781,21.151245594024658,-0.019802948,25.289078950881958,1.6536149978637695,-177.22312150133712,3468.9136941432953,24.581607066746844,26.963982105255127,120,-0.5593168,1210000,0.01988983154296875,-288.68838903129847,3.690934658050537,-436.67435968134276,100
-239.02565839366994,21.0985369682312,0.052132715,25.245961904525757,1.481034755706787,-181.3282271406615,3495.683307170868,22.702324161347775,26.747795820236206,121,-1.0350343,1220000,0.01933002471923828,-304.4127610813157,3.713557004928589,-439.9033854417987,100
-234.4049088427494,21.003870010375977,0.00019964599,25.09646511077881,1.5554916858673096,-113.43481746933404,3522.3762810230255,28.2487158161775,26.672188758850098,122,-2.2054353,1230000,0.01975417137145996,-276.9149402957269,3.6584270000457764,-431.54801326020277,100
-236.10611523107215,21.135796546936035,0.0046686097,25.278290271759033,1.5883698463439941,-128.16743859500792,3549.289965867996,26.39437008766563,26.894575834274292,123,-3.8228965,1240000,0.02650904655456543,-288.8521509388161,3.702575445175171,-436.3793902278832,100
-233.02412401554918,20.75915265083313,-0.007823872,24.836457014083862,1.6693220138549805,-136.07238235800145,3575.838560819626,29.903615759200655,26.52640199661255,124,-4.602987,1250000,0.02013707160949707,-309.5188560998223,3.660362720489502,-430.94206642797076,100
-232.6726956721445,20.880637884140015,-0.0077092987,24.910598039627075,1.4518651962280273,-118.85423614842703,3602.2539789676666,30.311126928077307,26.392008781433105,125,-3.7922554,1260000,0.029123783111572266,-293.81737967648445,3.6099467277526855,-431.43838463260806,100
-237.23231580866195,19.942033290863037,-0.01481532,24.013396978378296,2.0104591846466064,-116.31241188485313,3628.3203921318054,28.841217024938114,26.044653177261353,126,-1.9991835,1270000,0.020390987396240234,-287.8332839080363,3.6447744369506836,-436.64932589984625,100
-232.83507904110272,20.587522506713867,0.0064334436,24.6854829788208,1.4765119552612305,-140.57098770163938,3654.523265838623,29.32845088052386,26.183475017547607,127,-0.8676946,1280000,0.021111726760864258,-285.9430396851076,3.6724483966827393,-431.0887389398288,100
-233.44688168271207,21.002997636795044,-0.024942981,25.329932928085327,1.4997727870941162,-107.28315272477586,3681.3961749076843,32.803034225588895,26.849571228027344,128,-0.3835644,1290000,0.019439220428466797,-288.72200291801056,3.902819871902466,-430.3455859867494,100
-231.9313844204766,21.441378593444824,0.017680418,25.577510833740234,1.4834439754486084,-133.74051740911793,3708.4984579086304,33.019730625449974,27.08045792579651,129,-0.13189985,1300000,0.01886582374572754,-283.67628249229006,3.7077980041503906,-429.6301214297645,100
-235.58103321610363,20.951263904571533,0.0039123655,25.061546087265015,1.6075170040130615,-136.81468658479832,3735.211271047592,28.95706979618515,26.689862966537476,130,-0.054310173,1310000,0.02037787437438965,-295.6633099828874,3.6762163639068604,-434.71065378757595,100
-237.7157533671544,21.143026113510132,0.042534545,25.238192319869995,1.6122519969940186,-163.69983384058833,3762.102385044098,25.776445608732345,26.870618104934692,131,0.0152863525,1320000,0.01981496810913086,-287.3142068253739,3.652225971221924,-439.78571193647707,100
-234.7402905437784,20.90581727027893,-0.021088224,25.017611026763916,1.6091420650482178,-153.68768641362448,3788.771250963211,26.638333197471713,26.647523164749146,132,-0.04956351,1330000,0.020338773727416992,-291.7402552486479,3.650078535079956,-433.5532262696348,100
-231.79554949413293,20.734903812408447,0.0026241455,24.830042839050293,1.476884365081787,-108.43034523365684,3815.1233010292053,31.09070004400238,26.33117985725403,133,-0.0086220335,1340000,0.022964954376220703,-293.0300454766436,3.645490884780884,-430.19422728860496,100
-236.6370052843396,20.591531991958618,0.00943742,24.805646181106567,1.6199591159820557,-176.88068423079764,3841.5939059257507,23.98479974519133,26.446292877197266,134,-0.006995587,1350000,0.02029705047607422,-298.4764166056099,3.7870070934295654,-438.29974853278225,100
-232.7190196126643,20.849828243255615,0.040428698,25.063241004943848,1.5970220565795898,-114.95725289805586,3868.2964119911194,31.815195783982468,26.681576251983643,135,0.03501648,1360000,0.02090620994567871,-297.52606588323823,3.7816684246063232,-430.632444954826,100
-232.2559698317989,20.806795597076416,0.012918579,24.896421194076538,1.4627892971038818,-136.9993762678359,3894.6969799995422,25.496226730424315,26.3793728351593,136,0.00036298524,1370000,0.019368886947631836,-283.7207622576428,3.6600098609924316,-429.4984763480042,100
-233.0894528692465,20.957359075546265,0.0140863005,25.03451681137085,1.5926878452301025,-140.83651932403723,3921.3674709796906,29.17900320338396,26.64828610420227,137,-0.0027770875,1380000,0.019749164581298828,-286.4741530200957,3.6572158336639404,-429.9606515559179,100
-231.8642401581832,21.225221633911133,-0.023340216,25.345185041427612,1.613138198852539,-124.21422860721914,3948.3677699565887,29.14746160752122,26.978861093521118,138,-0.03972766,1390000,0.020099878311157227,-286.70332485637215,3.6951332092285156,-427.1938408653867,100
-237.41381896792046,21.10425090789795,-0.020247169,25.36329698562622,1.624478816986084,-106.93577577961263,3975.3965458869934,27.902056678434047,27.00866413116455,139,-0.030946778,1400000,0.019583940505981445,-285.50607381186643,3.8267345428466797,-437.67991990144105,100
-236.17081976616862,23.788774728775024,0.012019434,27.953732013702393,2.217862129211426,-143.34640545052386,4005.6063001155853,27.254148883965915,30.19052815437317,140,-0.0059466856,1410000,0.017517805099487305,-277.3098839592591,3.743137836456299,-434.94208442300595,100
-230.88429998244487,22.433896780014038,0.008999945,26.58892583847046,1.5990819931030273,-113.4880798554865,4033.8516850471497,30.05044833933294,28.21548104286194,141,-0.0043618684,1420000,0.025448083877563477,-288.32309098641815,3.722852945327759,-428.85824648802094,100
-230.6471963213402,21.046109199523926,-0.01281076,25.125021934509277,1.6518580913543701,-115.0917161309712,4060.670224905014,34.6518718984678,26.797399044036865,142,-0.02904944,1430000,0.02008819580078125,-301.10279997461583,3.652649402618408,-425.15966667910527,100
-232.43813058375622,20.865517139434814,-0.019795597,24.947667837142944,1.6510741710662842,-142.95297679831495,4087.3141889572144,28.521097745222413,26.622901916503906,143,-0.0314787,1440000,0.020457983016967773,-285.64404009303905,3.6643364429473877,-430.02025582238406,100
-231.99045732754504,21.186058044433594,0.019446075,25.284446954727173,1.465385913848877,-100.92027285017794,4114.10511302948,32.516770757081666,26.770796060562134,144,0.017709296,1450000,0.019588947296142578,-288.1438526470998,3.6729798316955566,-427.88355624289795,100
-238.40169576216994,21.032495975494385,0.06091255,25.1941659450531,1.5039341449737549,-146.04630459033805,4140.845770120621,23.229683702619283,26.718663930892944,145,0.034885712,1460000,0.01911616325378418,-296.9825461617265,3.7358832359313965,-437.82308077906055,100
-237.8097957525014,20.977252960205078,-0.030268677,25.056607961654663,1.66078519821167,-163.49472589662514,4167.6056480407715,24.506188826161424,26.738201141357422,146,-0.045931175,1470000,0.019278764724731445,-297.26352074905805,3.6606411933898926,-438.72173181768113,100
-229.14556599609296,21.318777561187744,-0.021996042,25.405299186706543,1.6117639541625977,-151.53341634319784,4194.66765499115,27.557394288826718,27.040414094924927,147,-0.039906643,1480000,0.0229339599609375,-287.99606216549535,3.6625404357910156,-422.80281707203403,100
-236.85480333146603,20.957170724868774,0.0064810514,25.041942834854126,1.64689302444458,-163.31859920847148,4221.398912191391,28.436168435090195,26.70906400680542,148,-0.0033283692,1490000,0.019709110260009766,-303.20514853116265,3.6610705852508545,-436.16492493591954,100
-234.1567118193434,20.96048617362976,0.012852295,25.082587003707886,1.4441940784454346,-123.77972794580919,4247.968383073807,28.971619970441,26.54767394065857,149,0.0069069765,1500000,0.019351959228515625,-285.1853064420486,3.699651002883911,-432.61197700406746,100
-239.94715520101698,20.95535111427307,-0.03777705,25.04004716873169,1.5326530933380127,-144.84965710835675,4274.58390212059,26.73511916090773,26.593850135803223,150,-0.071386114,1510000,0.01970696449279785,-287.0206319892226,3.658722400665283,-442.5898170598612,100
-234.3921075613032,20.989428520202637,-0.008932994,25.175787687301636,1.5985689163208008,-105.94629799295383,4301.401387214661,29.82662934415915,26.79580593109131,151,-0.0073074354,1520000,0.020027875900268555,-281.09862688160354,3.759470224380493,-432.52174537251284,100
-234.17641258278286,21.276947259902954,-0.0005229523,25.38769507408142,1.603860855102539,-162.93202826663872,4328.441781759262,26.363881960813522,27.016544103622437,152,-0.008245975,1530000,0.02041482925415039,-291.778929591191,3.6821043491363525,-432.6712116412686,100
-229.6512494047796,20.81629228591919,-0.0013520233,24.930328845977783,1.640650987625122,-82.83666440651625,4355.055473089218,30.71869656895614,26.59101414680481,153,-0.007167061,1540000,0.01964592933654785,-288.2040194959891,3.6875436305999756,-424.5029740458459,100
-237.56243731256228,20.977277994155884,-0.02503711,25.080629110336304,1.4836108684539795,-156.77628458759295,4381.664749860764,28.10376986089084,26.584796905517578,154,-0.056192048,1550000,0.01920628547668457,-287.712318355003,3.676708936691284,-437.4069197866209,100
-235.65970218574927,22.16866707801819,-0.02810639,26.34835386276245,1.629197120666504,-165.85320914952513,4409.684987068176,29.661455441304646,27.999430179595947,155,-0.033969067,1560000,0.02051687240600586,-283.7755136901578,3.7462902069091797,-434.52664246944533,100
