train-PolicyExecTime,train-EnvExecTime,Itr,train-MaxReturn,Time-Optimization,Time-SampleProc,train-StdReturn,Time-Sampling,ItrTime,LossBefore,n_timesteps,train-AverageDiscountedReturn,Time,LossAfter,train-MinReturn,train-NumTrajs,train-AverageReturn
4.882566928863525,2.6346919536590576,188,163.6843492163243,0.2166738510131836,0.06283926963806152,36.713634176110126,7.766494989395142,8.046237707138062,-6.1035155e-09,1890000,152.84747695586367,1512.8223106861115,-0.029841488,-16.954371402909963,100,75.68363680662664
4.868234157562256,2.6305928230285645,189,152.26353712029822,0.19884014129638672,0.08243775367736816,40.02465075428594,7.751751661300659,8.033263683319092,3.0517577e-09,1900000,147.30790486030645,1520.8694941997528,-0.022202015,-42.92721234990768,100,73.05523891783486
4.83888578414917,2.626779556274414,190,172.48698733251874,0.21033072471618652,0.08237934112548828,39.90595750425278,7.719228982925415,8.012186527252197,-1.525879e-08,1910000,149.7446343014476,1528.896614074707,-0.029527597,-24.950437196677687,100,74.95009479668363
4.8496317863464355,2.636296272277832,191,176.00967427367104,0.21668338775634766,0.04553651809692383,35.7824820844738,7.738279819488525,8.000767469406128,1.8310548e-08,1920000,181.5102458495217,1536.9128847122192,-0.043380458,3.3095100514708435,100,93.64461280704603
4.872859954833984,2.6268908977508545,192,205.63027098312827,0.21059656143188477,0.06958889961242676,43.7053705392617,7.751982688903809,8.032407283782959,-1.449585e-08,1930000,183.49249702055465,1544.9599611759186,-0.040075768,-17.620456200821746,100,93.4876054670384
4.880374431610107,2.619922637939453,193,173.57948156969866,0.22579407691955566,0.04589343070983887,41.345395165679214,7.753050327301025,8.02497124671936,6.1035155e-09,1940000,204.36927633690937,1552.999754667282,-0.03427995,-31.037273221752937,100,103.07069983031812
4.819952011108398,2.6083297729492188,194,177.3136081554493,0.22177672386169434,0.04927563667297363,45.34435073220489,7.680122137069702,7.951439142227173,1.525879e-08,1950000,168.08746215243812,1560.9653425216675,-0.014135217,-48.23542099025133,100,86.41669546342068
4.8402605056762695,2.6358063220977783,195,202.0457781980646,0.22300434112548828,0.04412412643432617,45.880216363587316,7.728089332580566,7.995444059371948,-3.0517577e-09,1960000,171.41474781830445,1568.9746568202972,-0.035183758,-24.944006910042372,100,87.63567058168806
4.897690534591675,2.6430141925811768,196,201.06621702939273,0.22192096710205078,0.04218554496765137,46.2517141441468,7.799004077911377,8.063324928283691,-3.5858154e-08,1970000,163.9680300737885,1577.0520129203796,-0.01343118,-32.830715973636714,100,85.24419332403254
4.902099847793579,2.644822359085083,197,172.90981117821167,0.19574952125549316,0.08436250686645508,43.21050494892437,7.8044517040252686,8.084794044494629,-2.746582e-08,1980000,160.36090198932104,1585.1504154205322,-0.02382486,-30.250992729492665,100,83.32063954739111
4.880852699279785,2.656616687774658,198,171.72994764490693,0.21955060958862305,0.04419875144958496,50.40769170142727,7.791297435760498,8.055279731750488,-3.8146974e-09,1990000,158.47458060494387,1593.2214050292969,-0.027196875,-51.094712492799204,100,82.19655345415107
4.82546591758728,2.617325782775879,199,184.17137793741085,0.21859979629516602,0.044614315032958984,47.814738192786834,7.694863796234131,7.958316802978516,1.2207031e-08,2000000,179.8440396177037,1601.1937143802643,-0.027112616,-26.622857598703117,100,92.62096750172284
4.8911402225494385,2.6343071460723877,200,232.6726144261998,0.21107244491577148,0.04326939582824707,50.71811954112508,7.77838921546936,8.032984018325806,9.822846e-09,2010000,184.77881646682647,1609.2414915561676,-0.023331162,-25.060979540263823,100,96.93429868992534
4.854581594467163,2.626437187194824,201,215.3654393841588,0.21987342834472656,0.04608964920043945,46.3022468102174,7.734068870544434,8.000283241271973,1.373291e-08,2020000,198.9078142598115,1617.2555401325226,-0.020674743,-27.2080862057299,100,104.99155214083495
4.877156734466553,2.638514757156372,202,228.08192672684413,0.21997880935668945,0.04611349105834961,52.873590675774224,7.768417119979858,8.034746408462524,-2.2888185e-09,2030000,199.33123354414883,1625.304391860962,-0.025232462,-33.141535485974444,100,104.57602867511052
4.8605029582977295,2.6386172771453857,203,231.50305996721306,0.20465540885925293,0.07746291160583496,56.98927996380781,7.750305652618408,8.03264045715332,-2.5939942e-08,2040000,195.0684035910722,1633.35133934021,-0.010501018,-52.8994616865913,100,103.18135661719629
4.863364219665527,2.6220574378967285,204,226.1201029378323,0.2183382511138916,0.038575172424316406,58.83074930749493,7.736400604248047,7.993553638458252,3.0517577e-09,2050000,178.8773160742356,1641.358379125595,-0.017308764,-40.396895059324095,100,93.12333792287355
4.8532938957214355,2.6265463829040527,205,206.79630154686689,0.218902587890625,0.047730445861816406,53.96162929604644,7.733444452285767,8.000287294387817,-6.1035155e-09,2060000,177.31722787513482,1649.372371673584,-0.026548829,-26.23603691583292,100,92.18872369938654
4.869407415390015,2.6382107734680176,206,211.93259415280357,0.21951603889465332,0.04581189155578613,60.45779890227408,7.761341333389282,8.026894330978394,4.577637e-09,2070000,188.1965937545396,1657.4131813049316,-0.028492762,-28.71894867714717,100,99.00648707796218
4.858498573303223,2.6150472164154053,207,227.38560365954498,0.20775961875915527,0.04456949234008789,65.44986790289374,7.723735094070435,7.9763147830963135,-1.5258789e-09,2080000,191.65639128592244,1665.4034609794617,-0.021491557,-87.2705673098709,100,99.46094649456987
4.877928972244263,2.63097882270813,208,228.7994099200597,0.22028040885925293,0.04091477394104004,60.836412135735,7.763315439224243,8.024728298187256,-3.8146974e-09,2090000,193.87285456823057,1673.442051410675,-0.018038219,-45.70747565894426,100,99.67732399237656
4.9428887367248535,2.6432125568389893,209,231.54745122490414,0.20390033721923828,0.08057308197021484,62.05003015401424,7.840294122695923,8.12499451637268,-1.8310548e-08,2100000,204.50412762656595,1681.5821766853333,-0.017576853,-74.69007602724633,100,105.30964604033646
