train-PolicyExecTime,n_timesteps,train-NumTrajs,Time-Sampling,Time,train-EnvExecTime,train-AverageReturn,train-StdReturn,LossBefore,train-MinReturn,Time-Optimization,LossAfter,Time-SampleProc,ItrTime,Itr,train-AverageDiscountedReturn,train-MaxReturn
87.2490463256836,230000,100,91.6005790233612,2689.9421911239624,3.912691831588745,26.98584934201605,1.344359903002981,0.0058579408,21.25937700193359,2.30125093460083,-0.26671943,0.02233719825744629,93.92460513114929,22,36.61878283496122,30.382624575344686
88.90900015830994,240000,100,93.27782082557678,2785.398144006729,3.9338326454162598,27.056791915777318,1.129196020736329,0.010009578,24.532510627086168,2.1371641159057617,-0.25466064,0.020386219024658203,95.43571901321411,23,36.71779373413999,29.815144389635098
89.97464942932129,250000,100,94.33953809738159,2882.1556572914124,3.943913698196411,26.95865099386526,1.835228046945773,0.005308966,15.026253329554258,2.37656307220459,-0.26703775,0.01876091957092285,96.73644685745239,24,36.654068864908496,29.63853210237063
88.60547184944153,260000,100,93.05419111251831,2977.4355611801147,4.017147779464722,26.83882548718851,1.5090528986859624,0.0038877144,18.851095610692106,2.1827492713928223,-0.27258322,0.020752906799316406,95.25816011428833,25,36.66874148703045,29.62100682577507
89.43821430206299,270000,100,93.83724093437195,3073.74299120903,3.9738593101501465,26.847357658851426,2.2372457382424042,-0.002828151,9.15889263367185,2.4266467094421387,-0.29161537,0.02148604393005371,96.28680181503296,26,36.5634174008112,29.857824062032524
88.68498229980469,280000,100,93.08415389060974,3169.0387403964996,3.977266550064087,26.880359938463602,2.00048053165669,0.016397549,16.78376617265981,2.1702558994293213,-0.25489178,0.01903390884399414,95.27513217926025,27,36.76728155950432,30.559787190128983
96.65422415733337,290000,100,101.01225924491882,3272.3473451137543,3.9398210048675537,26.695912578456387,2.2618074082498576,-0.008456967,10.706143636153788,2.2485692501068115,-0.27896196,0.022186994552612305,103.28441500663757,28,36.45626079592489,30.249039264686278
88.63426065444946,300000,100,93.02039790153503,3367.839054107666,3.954033136367798,27.23652552115394,1.3850793643983708,-0.0022050538,23.559625497602035,2.420686960220337,-0.28173897,0.01996588706970215,95.46239495277405,29,37.11944449834443,30.211022269619754
90.25454783439636,310000,100,94.58831191062927,3464.851197242737,3.916677236557007,26.969421818461875,2.4673532775335207,0.019268781,10.42326984416082,2.3812620639801025,-0.25050834,0.01935720443725586,96.99030232429504,30,36.69140567074488,30.520832431225283
88.66713619232178,320000,100,92.94420671463013,3560.0053753852844,3.8606531620025635,27.31584315078385,1.2087377168178721,-0.002024582,23.671921047729867,2.1629230976104736,-0.3051801,0.01973700523376465,95.12830996513367,31,37.154772143278805,29.757979565398724
