LossBefore,Time-Sampling,train-MaxReturn,train-MinReturn,train-PolicyExecTime,train-AverageReturn,Itr,Time-SampleProc,Time,n_timesteps,train-EnvExecTime,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-Optimization,train-NumTrajs,LossAfter
-0.010343475,120.42266321182251,6.117584782031321,-8.366293118488045,116.14816045761108,-1.18142657925618,62,0.02798008918762207,6762.759486913681,630000,3.8187382221221924,123.34896302223206,-2.172313446091596,3.8714671046337767,2.896620988845825,100,-1.6934
0.014981103,153.8791160583496,6.697127969086971,-8.115323995003937,148.57036876678467,-1.4017061880893755,63,0.02669501304626465,6920.028981924057,640000,4.728939771652222,157.2386121749878,-2.4993999522700614,3.85745339394867,3.329359769821167,100,-1.0654476
0.017982159,146.69859313964844,6.787738900365573,-9.288958954259032,141.36509108543396,-0.3948230267104764,64,0.025964975357055664,7070.446877002716,650000,4.796286344528198,150.39638304710388,-0.9001695208625814,3.8952702838294573,3.671146869659424,100,-0.12317648
0.0005542267,137.69992303848267,6.561314899129004,-8.608364215948814,132.83342814445496,-1.4989114760015831,65,0.021612167358398438,7211.148311138153,660000,4.337289333343506,140.67827916145325,-2.6526948530471284,3.669913385389784,2.9560608863830566,100,-0.1570935
-0.026319154,143.51698303222656,6.22246288721453,-8.302814889178263,138.6307888031006,-1.1188903696219739,66,0.030987024307250977,7358.176109075546,670000,4.337097406387329,147.00484681129456,-2.020006081739999,3.6714302317825065,3.4543468952178955,100,-0.09690322
0.0008348816,120.80037689208984,5.333495237782622,-8.259970050892097,116.23909020423889,-1.5556732397143873,67,0.0242459774017334,7481.796629905701,680000,4.065200328826904,123.59164524078369,-2.7176113865824165,3.4359251525347854,2.7666380405426025,100,-0.033092067
-0.0065517197,119.49614119529724,6.104622270522842,-9.312446895084106,114.95740413665771,-1.096637125662221,68,0.02955317497253418,7603.8505799770355,690000,4.051558494567871,122.03564596176147,-1.993086088163663,3.756651909278499,2.507533073425293,100,-0.016253999
0.0116412295,104.72581124305725,5.6923364736409905,-8.04008174763764,100.43355941772461,-0.8204564544333725,69,0.022131919860839844,7711.087713003159,700000,3.8387351036071777,107.21091914176941,-1.5644905940310059,3.6263683726090385,2.4606480598449707,100,0.0071164705
-0.00027980347,103.7026059627533,6.456918108786766,-7.621428204596312,99.44656443595886,-1.8774554618921966,70,0.021158218383789062,7817.688472032547,710000,3.7926576137542725,106.57928705215454,-3.233693490326968,3.624562061727723,2.8424952030181885,100,0.00024504395
0.0057457276,103.3127498626709,7.062695171397115,-8.172731118827507,99.05162787437439,-1.1604782095492958,71,0.01930689811706543,7924.428554058075,720000,3.7926127910614014,106.72210907936096,-2.0990698161067427,3.753686087083565,3.3885040283203125,100,0.005869092
0.0031028565,107.86185789108276,7.18216421370464,-6.977006720215967,102.99776101112366,-0.746096721645809,72,0.03743410110473633,8036.478662967682,730000,4.3155553340911865,112.02907395362854,-1.427324689947134,3.748132669354515,4.126744985580444,100,0.003410205
0.0004053833,168.97037410736084,7.48144437796687,-7.766032909141844,164.26239609718323,-0.7067184472021958,73,0.02529120445251465,8208.56523489952,740000,4.168104648590088,172.05817008018494,-1.375420242460503,3.7549069313973398,3.061073064804077,100,-0.0016193115
-0.0016086609,168.33591079711914,6.401186319998003,-8.581028095907545,163.80142879486084,-1.595201288370866,74,0.15007996559143066,8379.720382928848,750000,4.038559675216675,171.13311290740967,-2.7749135106071163,3.9775752136432305,2.6453328132629395,100,-0.0028714112
0.006953113,161.20339679718018,7.208661537765727,-7.418505868878126,156.94855189323425,-0.3939128689983503,75,0.01864790916442871,8544.472046852112,760000,3.8008522987365723,164.72353100776672,-0.8774571198339015,3.6356827921899635,3.5007359981536865,100,0.00732334
-0.016780896,162.02882194519043,7.020386319114544,-8.754958209368937,157.76592755317688,-0.8083351349791243,76,0.022675037384033203,8709.578384876251,770000,3.7990455627441406,165.08607482910156,-1.5569036928706286,3.9649416601412324,3.033578872680664,100,-0.017422784
0.022362066,165.45612382888794,7.565839874010136,-7.857507750769345,161.15804481506348,-1.3370366480735243,77,0.019476890563964844,8877.984097003937,780000,3.843693256378174,168.3823320865631,-2.3755472347174775,3.844606347150506,2.9051456451416016,100,0.02209858
0.01375881,160.9878978729248,5.870668575075729,-7.9025907560574735,156.66207361221313,-0.6579836345760157,78,0.01985907554626465,9041.729843854904,790000,3.768519639968872,163.72289204597473,-1.2898037740930781,3.534665629232221,2.7136809825897217,100,0.013048313
0.017334301,164.343101978302,6.49452090256843,-7.687716681819315,160.12116837501526,-1.2702240307185098,79,0.0224759578704834,9208.794830799103,800000,3.7547802925109863,167.04391503334045,-2.2636502784404895,3.30914012519292,2.676820993423462,100,0.01697199
0.0054975403,170.9194529056549,7.026188890398625,-7.982727166531329,166.5703022480011,-0.9187524282669537,80,0.024796009063720703,9384.041006803513,810000,3.8756420612335205,175.22460913658142,-1.7176567314901643,3.5604795357571484,4.279018878936768,100,0.005268923
-0.018389503,170.2389633655548,5.31360075054852,-8.700209074089175,165.58099150657654,-0.8832083788607328,81,0.0208587646484375,9557.34704375267,820000,4.1660706996917725,173.2736039161682,-1.653248172627745,3.299879865002576,3.0122177600860596,100,-0.018599255
0.00370813,158.3079960346222,5.502020891739176,-7.1980191970588,153.9327836036682,-1.078069072697751,82,0.019748926162719727,9718.746500015259,830000,3.8331503868103027,161.2711479663849,-1.9770588637863817,3.536144115968469,2.941835880279541,100,0.0026524658
-0.0008137573,146.51204800605774,6.593700559153244,-8.686838252316836,142.40007948875427,-1.1271261035227191,83,0.022945880889892578,9868.200367927551,840000,3.664306163787842,149.42957592010498,-2.030121320462969,3.9841124647512802,2.8929238319396973,100,-0.002908264
-0.007775743,152.8005290031433,6.900708671857074,-7.520098934925619,148.64650988578796,-1.0137259295293994,84,0.01982593536376953,10023.796645879745,850000,3.7039742469787598,155.57249879837036,-1.8687155868833591,3.7740279359145656,2.750704765319824,100,-0.00825326
-0.015379837,155.14548802375793,6.412631652447342,-7.707114429435953,151.0294725894928,-0.4230920604861455,85,0.020901918411254883,10181.980844974518,860000,3.6671340465545654,158.16185092926025,-0.928905938848309,3.5183818943803935,2.994053840637207,100,-0.015967874
-0.0021102845,168.06678700447083,5.708222086796236,-8.380816652604981,163.8447027206421,-1.0411409548715078,86,0.02253580093383789,10353.127515792847,870000,3.776759147644043,171.12402319908142,-1.901828794650723,3.488808823600404,3.0332701206207275,100,-0.003661734
-0.018365942,209.54320907592773,6.76741342529888,-8.11113774467245,205.1071813106537,-0.7508714520867703,87,0.07566285133361816,10567.542159795761,880000,3.9514899253845215,214.39037084579468,-1.4322014183591858,3.471004157886972,4.770552158355713,100,-0.018534958
-0.004307782,326.14441871643066,8.212558424066932,-8.197112892180497,320.946093082428,-1.2330560472440704,88,0.08045506477355957,10901.896679878235,890000,4.567764520645142,334.3304398059845,-2.198077686034404,4.018364885962415,8.104201078414917,100,-0.004653367
0.00870105,458.2852621078491,7.574729237909124,-8.943841702366075,452.7345781326294,-1.2573345365709168,89,0.10008811950683594,11366.84419298172,900000,4.9204816818237305,464.9118571281433,-2.2381277796347403,3.889929804409108,6.525196075439453,100,0.008013977
-0.02394745,278.73235392570496,6.599397125712368,-7.92842564770404,274.3013246059418,-0.3588887539546217,90,0.2169477939605713,11649.473012924194,910000,3.9228098392486572,282.59581327438354,-0.8438223911760206,3.7769013318618416,3.645517110824585,100,-0.02486361
-0.00025220946,208.52737402915955,6.224217463556313,-8.027036191726708,204.43154978752136,-1.2708141585980055,91,0.026992082595825195,11861.411973953247,920000,3.615548610687256,211.90834403038025,-2.263198857946085,3.3347876597931756,3.3521180152893066,100,-0.00080394285
0.009203614,186.10189485549927,5.519264126217008,-8.812848002671885,182.17150163650513,-1.8651491218752165,92,0.02772688865661621,12050.880317926407,930000,3.510955572128296,189.44327902793884,-3.2073104297670603,3.7505826227490457,3.3129711151123047,100,0.009191549
-0.0030061402,180.56068015098572,5.510832787985217,-6.9442904499375695,176.70539808273315,-0.6247369748151479,93,0.022291183471679688,12234.283557891846,940000,3.4379310607910156,183.38157176971436,-1.2417659703080528,3.5944147658325423,2.7956831455230713,100,-0.0030963134
-0.017344402,174.89504218101501,6.428033843005709,-9.031448692658408,170.98308753967285,-1.3033927020014744,94,0.02835392951965332,12412.075162887573,950000,3.4915761947631836,177.77046871185303,-2.3225032069954143,3.6943433697029127,2.845794916152954,100,-0.017396832
-0.00023198243,168.49385404586792,8.35891225966848,-8.061125688846662,164.60982131958008,-1.3024295292602142,95,0.03739118576049805,12583.32265496254,960000,3.4550089836120605,171.22646713256836,-2.3188596921976328,3.739730334707507,2.693727970123291,100,-0.0018575562
-0.0030841432,184.83670830726624,6.464919718549727,-8.079969438670515,179.71778082847595,-1.2512705715539267,96,0.0556337833404541,12771.290181875229,970000,3.625094413757324,187.94608116149902,-2.2401199687074262,3.6203511222523654,3.0528810024261475,100,-0.0033473023
