Itr,Time-Optimization,train-MinReturn,LossBefore,Time-SampleProc,Time,train-PolicyExecTime,train-AverageReturn,train-StdReturn,LossAfter,train-NumTrajs,ItrTime,train-EnvExecTime,n_timesteps,train-AverageDiscountedReturn,Time-Sampling,train-MaxReturn
221,2.143571376800537,-182.41219038654535,0.023173409,0.021888017654418945,10123.720045804977,57.167757749557495,-151.40072621943028,13.37159918890681,0.015510523,100,63.52225399017334,3.7528955936431885,2220000,-280.0571382203111,61.35637712478638,-112.50962874706823
222,3.186182975769043,-186.91685805542582,-0.014809936,0.020557165145874023,10187.443633079529,56.16997838020325,-151.4358887092694,12.903948902217875,-0.019580383,100,63.7016761302948,3.8930366039276123,2230000,-280.1310063721711,60.4934778213501,-112.70843604435709
223,2.126478910446167,-179.7510143607172,-0.0022806146,0.019406795501708984,10255.005995035172,61.18944215774536,-153.61651165497133,12.010210289894996,-0.023883486,100,67.53858494758606,3.734570026397705,2240000,-283.59306205184583,65.39120697975159,-124.20144785874592
224,2.1152360439300537,-180.71177084216689,-0.00088016054,0.019462108612060547,10320.186980962753,58.770026445388794,-151.9868486161007,12.571393322225727,-0.010117545,100,65.15634608268738,3.8163235187530518,2250000,-280.9221056551888,63.0212299823761,-126.09051064489604
225,2.0795159339904785,-198.52774011369854,0.0026965698,0.02213001251220703,10383.45031094551,56.87526178359985,-152.88951995424884,15.20241283047235,0.003117334,100,63.24181604385376,3.834840774536133,2260000,-282.49916044391324,61.13852596282959,-98.5103805629979
226,2.1787190437316895,-185.2846240490153,0.0043479064,0.020709991455078125,10447.727858066559,57.83416247367859,-149.40928683061608,14.948040747773343,-0.001503772,100,64.25603199005127,3.7856462001800537,2270000,-276.3671403150298,62.056230783462524,-118.31768560392275
227,2.1866161823272705,-178.6630997248986,-0.016870867,0.019429683685302734,10513.681556940079,59.43685722351074,-150.7724024526964,12.835410894600658,-0.019017944,100,65.92648196220398,3.8313188552856445,2280000,-279.0192270237816,63.71862292289734,-116.15448092103176
228,3.036234140396118,-178.78368181560933,-0.019308062,0.024034738540649414,10577.86697602272,56.902608156204224,-153.39159887781275,14.034674883206907,-0.01897403,100,64.16347813606262,3.763176202774048,2290000,-282.98108093120874,61.10280704498291,-109.88220865881264
229,2.149868965148926,-184.35270495716304,-0.017083988,0.019403934478759766,10640.758999824524,56.486300468444824,-153.05701106880312,12.874953234568297,-0.021453625,100,62.870349168777466,3.776087522506714,2300000,-283.0450968161424,60.70065402984619,-119.95046901505087
230,2.1161162853240967,-186.63845791108008,-0.03891844,0.02125692367553711,10704.339809894562,57.28816318511963,-152.7021597660462,13.608517399447505,-0.042958982,100,63.55805277824402,3.693633794784546,2310000,-282.83469933070427,61.42025303840637,-122.2844276830612
231,3.211516857147217,-182.5009980657595,0.0047839354,0.018522024154663086,10770.152657032013,58.28887414932251,-151.86133597715983,13.869383079578197,-0.0026539185,100,65.79160213470459,3.828618288040161,2320000,-280.6534627724502,62.56009912490845,-113.56107080324747
232,2.1579627990722656,-185.94930425128265,-0.0019775543,0.0201418399810791,10832.656112909317,56.10327744483948,-150.82215402076284,12.26841345331313,-0.009138031,100,62.48104810714722,3.74733567237854,2330000,-279.18832933954343,60.302231788635254,-118.69577127662642
233,2.2683658599853516,-179.79335308312406,-0.011042249,0.019977092742919922,10898.900469064713,59.76694869995117,-151.3422642374564,13.366825458746781,-0.015852664,100,66.2216067314148,3.7316226959228516,2340000,-279.26087563845255,63.93291926383972,-116.44898101694326
234,2.252915859222412,-187.44392680738636,-0.0032054002,0.0205080509185791,10963.364982128143,57.969661474227905,-152.37624189535092,14.413565738646977,-0.0069796247,100,64.44351482391357,3.758504629135132,2350000,-281.6794237450861,62.16963291168213,-111.17147521165103
235,2.1480960845947266,-182.48565462172851,-0.019432984,0.01977705955505371,11027.032556772232,57.17466640472412,-153.8907564362329,12.151029058761985,-0.03224991,100,63.64622378349304,3.8475170135498047,2360000,-284.3236869974688,61.47795796394348,-124.40847113435255
236,2.168372869491577,-179.7692824865995,-0.010461535,0.020132780075073242,11093.137584924698,59.70273041725159,-151.4006654838088,13.161760723043672,-0.013672046,100,66.08235907554626,3.7549362182617188,2370000,-279.9486337907749,63.892423152923584,-121.03040405556656
237,2.1435656547546387,-183.16585552596948,-0.0006355621,0.01942300796508789,11158.374839782715,58.849056005477905,-154.50967636862376,14.36723922743207,-0.0071372376,100,65.21436595916748,3.759411096572876,2380000,-284.9965981734104,63.049952030181885,-117.92516511476617
238,2.235053062438965,-181.03547152144748,-0.0021520294,0.029158830642700195,11226.873047828674,61.56908297538757,-152.65620745489466,14.222389523821791,-0.0048611388,100,68.47437167167664,4.1593451499938965,2390000,-282.37987920924877,66.20828294754028,-112.42583731007656
239,3.05582594871521,-183.2473398306108,0.007569791,0.02335810661315918,11307.03540110588,72.19556260108948,-152.33023130474973,12.515579161359668,-0.00074324646,100,80.13025188446045,4.3086020946502686,2400000,-280.46663622012665,77.04960989952087,-123.9817834784721
240,2.8201658725738525,-189.21303156643611,-0.009987018,0.024758100509643555,11401.651547908783,86.37061214447021,-153.84971731220506,13.9654553360872,-0.011481787,100,94.59379196166992,4.8015947341918945,2410000,-284.07789256607145,91.74713134765625,-117.28983966201798
